,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6092,2018-08-08,"['fizemos', 'lula', 'saiu', '80', 'aprovação', 'dilmabr', 'reeleita', 'sabotada', 'haddadfernando', 'vice', 'chapa', 'lula', 'eleições', '2018']","[0, 156]",210,51,2018
4841,2018-08-08,"['vice', 'chapa', 'lula', 'presidência', 'coordenador', 'planolula', 'governo', 'haddadfernando', 'concedeu', 'entrevista', 'rádio', 'guaíba', 'porto', 'alegre']","[0, 167]",847,210,2018
274,2018-08-08,"['basta', 'eleger', 'presidência', 'república', 'fazer', 'apelo', 'pra', 'população', 'votar', 'base', 'temer', 'prestem', 'atenção', 'deputados', 'vão', 'votar', 'basta', 'eleger', 'lula', 'presidente', 'haddadfernando', 'vice', 'chapa', 'lula']","[0, 239]",804,296,2018
8740,2018-08-08,"['certeza', 'expresidente', 'lula', 'estará', 'segundo', 'turno', 'ganhar', 'primeiro', 'haddadfernando', 'planol', 'haddanarádiojornal']","[0, 161]",425,90,2018
7895,2018-08-08,"['pobres', 'inseridos', 'orçamento', 'público', 'fizemos', 'parte', 'desse', 'trabalho', 'sabia', '60', 'milhões', 'brasileiros', 'tinh', 'acesso', 'médico', 'antes', 'criarmos', 'médicos', 'haddadfernando', 'vice', 'chapa', 'lula']","[0, 228]",211,57,2018
6025,2018-08-08,"['promover', 'mudanças', 'juro', 'vai', 'cair', 'juro', 'família', 'precisa', 'consumir', 'nome', 'praça', 'propostas', 'momento', 'crise', 'haddadfernando', 'entrevista', 'rádio', 'guaíba', 'porto', 'alegre']","[0, 225]",123,25,2018
14004,2018-08-08,"['brasil', 'pode', 'melhor', 'quero', 'provar', 'prática', 'obrasilfelizdenovo', 'vídeo', 'ricardo', 'stuckert']","[0, 108]",1443,432,2018
3027,2018-08-08,"['vamos', 'sair', 'dessa', 'crise', 'medidas', 'paliativas', 'enfrentarmos', 'carteirização', 'bancos', 'bancos', 'lucram', 'independente', 'crise', 'algo', 'errado', 'haddadfernando', 'coordenador', 'plano', 'lula', 'vice', 'chapa', 'pt']","[0, 224]",126,30,2018
14867,2018-08-08,"['lulas', 'todo', 'brasil', 'lulalivrejá']","[0, 67]",476,138,2018
6003,2018-08-08,"['nunca', 'vi', 'zé', 'alencar', 'reclamar', 'vice', 'papel', 'extraordinário', 'agora', 'micheltemer', 'declarou', 'vice', 'decorativo', 'pra', 'impor', 'conspiração', 'haddadfernando', 'vice', 'chapa', 'lula', 'planolula']","[0, 214]",272,77,2018
12240,2018-08-08,"['decidimos', 'unir', 'todos', 'levar', 'lula', 'palácio', 'planalto', 'lula', 'antítese', 'tudo', 'representa', 'temer', 'psdb', 'representa', 'esperança', 'povo', 'brasileiro', 'haddadfernando']","[0, 188]",291,76,2018
5995,2018-08-08,"['questão', 'eleitoral', 'cirogomes', 'abrirá', 'mão', 'princípios', 'contra', 'impeachment', 'contra', 'prisão', 'presidente', 'lula', 'dúvida', 'conversaremos', 'segundo', 'turno', 'haddadfernando', 'vice', 'chapa', 'lula']","[0, 248]",312,57,2018
12361,2018-08-08,"['agora', 'outras', 'tarefas', 'reforma', 'tributária', 'dessas', 'trabalhador', 'pobre', 'pagar', 'menos', 'rico', 'pagar', 'além', 'enfrentar', 'questão', 'juros', 'haddadfernando']","[0, 180]",189,51,2018
13359,2018-08-08,"['temer', 'quis', 'cortar', 'aposentadoria', 'rural', 'reforma', 'afetar', 'justamente', 'pobres', 'lula', 'campeão', 'ajuste', 'contas', 'públicas', 'prejudicar', 'baixo', 'haddadfernando', 'vice', 'chapa', 'lula', 'coordenador', 'planolula']","[0, 243]",169,37,2018
11162,2018-08-08,"['vivo', 'fernando', 'haddad', 'haddadfernando', 'programa', 'geraldo', 'freire', 'rádio', 'jornal', 'pernambuco', 'radiojornalamf', 'lulacandidatosim', 'lulalivre']","[0, 176]",195,47,2018
3405,2018-08-08,"['marque', 'agenda', 'dia', '15', 'agosto', 'vamos', 'brasília', 'registrar', 'candidatura', 'lula', 'obrasilfelizdenovo']","[0, 107]",385,110,2018
10692,2018-08-08,"['lula', 'todas', 'prerrogativas', 'candidato', 'justiça', 'liberálo', 'participação', 'todos', 'debates', 'primeiro', 'último', 'haddadfernando']","[0, 155]",218,58,2018
9061,2018-08-08,"['vivo', 'fernando', 'haddad', 'candidato', 'vice', 'chapa', 'lula', 'fala', 'rádio', 'guaíba', 'rio', 'grande', 'sul']","[0, 130]",92,31,2018
7069,2018-08-08,"['vamos', 'trocar', 'iluminação', 'pública', 'país', 'inteiro', 'led', 'exemplo', 'vai', 'choque', 'segurança', 'pública', 'geração', 'emprego', 'haddadfernando', 'vice', 'chapa', 'lula', 'planolula']","[0, 186]",1811,463,2018
8234,2018-08-08,"['assim', 'candidatura', 'presidente', 'lula', 'confirmada', 'enorme', 'prazer', 'ceder', 'posto', 'vice', 'manueladavila', 'acordo', 'trabalhando', 'haddadfernando']","[0, 199]",945,182,2018
206,2018-08-08,"['ole', 'ole', 'ole', 'olá', 'lulalivrejá']","[0, 55]",2421,786,2018
3873,2018-08-08,"['país', 'economia', 'forte', 'boa', 'todos', 'obrasilfelizdenovo']","[0, 73]",281,84,2018
7715,2018-08-08,"['determinação', 'expresidente', 'lula', 'gente', 'corra', 'país', 'apresentando', 'discutindo', 'plano', 'governo', 'haddadfernando', 'planol', 'haddadnarádiojornal']","[0, 158]",629,105,2018
6722,2018-08-08,"['podemos', 'aceitar', 'processo', 'desses', 'falho', 'tire', 'corrida', 'eleitoral', 'pessoa', 'habilitada', 'resgatar', 'população', 'brasileira', 'dessa', 'crise', 'haddadfernando', 'vice', 'chapa', 'lula']","[0, 194]",157,46,2018
9613,2018-08-08,"['geraldo', 'pode', 'ter', 'certeza', 'brasil', 'vai', 'voltar', 'viver', 'tempos', 'desenvolvimento', 'inclusão', 'vamos', 'democratizar', 'crédito', 'gerar', 'emprego', 'democratizar', 'acesso', 'educação', 'superior', 'profissional', 'haddadfernando', 'entrevista', 'radiojornalamfm', 'planol']","[0, 270]",493,115,2018
569,2018-08-09,"['poderosos', 'podem', 'matar', 'duas', 'três', 'rosas', 'jamais', 'poderão', 'deter', 'chegada', 'primavera', 'lula', '07', 'abril', '2018', 'sindicato', 'metalúrgicos', 'abc']","[0, 188]",1791,637,2018
11799,2018-08-09,"['governamos', 'país', 'durante', '12', 'anos', 'chegamos', 'níveis', 'pleno', 'emprego', 'deram', 'golpe', 'fazer', 'bagunça', 'economia', 'fazendo', 'queremos', 'governar', 'país', 'gente', 'chega', 'lá', 'haddadfernando', 'durante', 'caminhada', 'zona', 'sul', 'sp']","[0, 280]",859,270,2018
11286,2018-08-09,"['país', 'pode', 'viver', 'clima', 'tenso', 'pesado', 'preconceito', 'brasil', 'vivendo', 'preciso', 'voltar', 'discutir', 'relações', 'políticas', 'forma', 'civilizada', 'lula', 'vídeo', 'ricardo', 'stuckert']","[0, 199]",4016,1579,2018
633,2018-08-09,"['hora', 'gente', 'voltar', 'fazer', 'gente', 'sabe', 'paulo', 'brasil', 'haddadfernando', 'durante', 'caminhada', 'zona', 'sul', 'paulo', 'luizmarinhopt', 'candidato', 'pt', 'governo', 'sp']","[0, 201]",409,130,2018
14573,2018-08-09,"['fernando', 'haddad', 'candidato', 'vicepresidente', 'faz', 'caminhada', 'parelheiros', 'paulo', 'sp']","[0, 115]",273,79,2018
7306,2018-08-09,"['fernando', 'haddad', 'luiz', 'marinho', 'eduardo', 'suplicy', 'jilmar', 'tatto', 'assentamento', 'anchieta', 'luta', 'moradia', 'zon…']","[0, 140]",194,43,2018
958,2018-08-09,"['fernando', 'haddad', 'candidato', 'vicepresidente', 'participa', 'programa', 'brasil', 'feliz', 'novo']","[0, 114]",778,283,2018
3571,2018-08-09,"['fernando', 'haddad', 'candidato', 'vicepresidente', 'faz', 'caminhada', 'parelheiros', 'paulo', 'sp']","[0, 115]",475,150,2018
9386,2018-08-09,"['comitê', 'defend', 'democracy', 'in', 'brazil', 'sede', 'nova', 'york', 'coletivos', 'solidariedade', 'internacional', 'defesa', 'lula', 'democracia', 'brasil', 'espalhados', 'mundo']","[0, 200]",1281,479,2018
395,2018-08-09,"['fernando', 'haddad', 'luiz', 'marinho', 'eduardo', 'suplicy', 'jilmar', 'tatto', 'visitam', 'bairro', 'cantinho', 'céu', 'zona', 'sul']","[0, 140]",176,48,2018
12145,2018-08-09,"['crença', 'povo', 'sabe', 'governamos', 'durante', '12', 'anos']","[0, 97]",501,171,2018
4433,2018-08-09,"['fernando', 'haddad', 'luiz', 'marinho', 'jilmar', 'tatto', 'campanha', 'zona', 'sul', 'paulo']","[0, 106]",260,74,2018
5169,2018-08-09,"['assista', 'entenda', 'decisão', 'onu', 'sobre', 'candidatura', 'lula', 'ponto', 'ponto']","[0, 100]",465,209,2018
990,2018-08-09,"['casa', 'vida', 'parado', 'precisamos', 'retomar', 'obra', 'gera', 'emprego', 'haddadfernando', 'durante', 'caminhada', 'zona', 'sul', 'paulo']","[0, 141]",360,128,2018
13288,2018-08-09,"['preciso', 'resgatar', 'gente', 'fazia', 'bom', 'povo', 'emprego', 'educação', 'oportunidade', 'povo', 'quer', 'haddadfernando', 'durante', 'caminhada', 'zona', 'sul', 'paulo']","[0, 180]",468,149,2018
1956,2018-08-09,"['diziam', 'impossível', 'duplicar', 'belmira', 'marin', 'viemos', 'aqui', 'medimos', 'metro', 'metro', 'inserir', 'faixa', 'ônibus', 'antes', 'percurso', 'terminal', 'durava', 'hora', 'faixa', 'ônibus', '15', '20', 'minutos', 'respeito', 'trabalhador', 'haddadfernando', 'zona', 'sul', 'sp']","[0, 280]",292,92,2018
3282,2018-08-09,"['governos', 'pt', '500', 'instituições', 'federais', 'ensino', 'técnico', 'superior', 'todo', 'país', 'lulalivre']","[0, 126]",490,217,2018
2899,2018-08-09,"['fernando', 'haddad', 'candidato', 'vicepresidente', 'faz', 'caminhada', 'grajaú', 'paulo', 'sp']","[0, 110]",274,61,2018
2091,2018-08-09,"['ibope', 'paulocamara40', 'humbertocostapt', 'disparam', 'pernambuco']","[0, 87]",149,36,2018
7466,2018-08-09,"['legado', 'lula', 'golpe', 'brasil', 'destaque', 'jornais', 'europa']","[0, 90]",1177,431,2018
11267,2018-08-10,"['segundo', 'turno', 'abre', 'oportunidade', 'ouro', 'vencer', 'eleição', 'olho', 'olho', 'debate', 'medo', 'feliz', 'haddadfernando', 'lulaéhaddad', 'agoraéhaddad']","[0, 168]",2816,1061,2018
5057,2018-08-10,"['segundo', 'turno', 'vamos', 'juntos', 'brasil', 'diálogo', 'respeito', 'esperança', 'vai', 'vencer', 'ódio', 'voluntário', 'cadastrese']","[0, 154]",3550,1238,2018
9770,2018-08-10,"['fernando', 'haddad', 'candidato', 'presidência', 'fala', 'direto', 'curitiba', 'após', 'visita', 'presidente', 'lula']","[0, 121]",631,185,2018
10526,2018-08-10,"['feliz', 'dia', 'nordestino', 'foto', 'ricardo', 'stuckert']","[0, 49]",5718,917,2018
14650,2018-08-10,"['coloque', 'haddad', 'haddadfernando', 'manu', 'manueladavila', 'redes', 'sociais']","[0, 104]",2193,624,2018
4618,2018-08-10,"['apaga', 'seis', 'meses', 'resistência', 'fotos', 'ricardo', 'stuckert']","[0, 65]",3691,927,2018
2845,2018-08-10,"['espalhar', 'notícias', 'falsas', 'crime', 'denuncie']","[0, 67]",1034,425,2018
12570,2018-08-10,"['fortaleça', 'campanha', 'haddadpresidente', 'contribua']","[0, 78]",466,165,2018
14443,2018-08-10,"['brasil', 'pode', 'ficar', 'refém', 'ódio', 'chega', 'violência']","[0, 82]",2046,717,2018
13477,2018-08-10,"['fernando', 'haddad', 'candidato', 'presidência', 'vivo', 'jornal', 'nacional', 'vote13']","[0, 100]",1029,314,2018
2792,2018-08-10,"['haddad', 'fala', 'povo', 'brasileiro', 'sobre', 'disputa', 'segundo', 'turno', 'haddadpresidente']","[0, 104]",1016,310,2018
12864,2018-08-10,"['siga', 'canais', 'oficiais', 'ajude', 'compartilhar', 'verdade', 'vote13', 'agoraéhaddad']","[0, 83]",617,156,2018
3107,2018-08-10,"['hoje', 'haddadfernando', 'rede', 'globo', 'acompanhe', 'partir', '20h30', 'agoraéhaddad']","[0, 83]",652,170,2018
6456,2018-08-10,"['povo', 'sabe', 'lado', 'trabalhador']","[0, 69]",1066,414,2018
3724,2018-08-10,"['gente', 'medo', 'democracia']","[0, 61]",868,260,2018
2995,2018-08-11,"['dinheiro', 'présal', 'previsto', 'educação', 'saúde', 'tendo', 'finalidade', 'desviada', 'interesses', 'povo', 'brasileiro', 'abram', 'olho', 'timelula']","[0, 173]",2413,965,2018
8637,2018-08-11,"['15', 'anos', 'luz', 'todos', 'nesta', 'semana', 'histórico', 'programa', 'criado', 'durante', 'governo', 'lula', 'completa', '15', 'anos', 'luz', 'todos', 'lançado', 'primeiro', 'ano', 'gestão', 'presidente', 'lula', 'revolucionou', 'vida', 'milhões', 'pessoas', 'viviam', 'escuridão']","[0, 258]",4094,1220,2018
4086,2018-08-11,"['guilherme', 'boulos', 'coordenador', 'mtst', 'paulo', 'pimenta', 'líder', 'bancada', 'ptbrasil', 'câmara', 'direto', 'curitiba', 'após', 'visita', 'presidente', 'lula', 'lulalivre']","[0, 182]",837,119,2018
4894,2018-08-11,"['brasil', 'pode', 'furtar', 'conhecimento', 'daqueles', 'passaram', 'presidência', 'república', 'disse', 'bolsonaro', 'sobre', 'temer']","[0, 152]",427,137,2018
993,2018-08-13,"['governos', 'pt', 'geraram', '20', 'milhões', 'empregos', '12', 'anos', 'lula', 'disposto', 'dar', 'choque', 'crédito', 'redução', 'juros', 'retomar', 'obras', 'paradas', 'geração', 'emprego', 'educação', 'pilares', 'desse', 'governo', 'haddadfernando', 'vice', 'lula']","[0, 250]",302,96,2018
3636,2018-08-13,"['povo', 'lula', 'povo', 'quer', 'lula', 'próximo', 'dia', '15', 'agosto', 'vamos', 'todos', 'brasília', 'registrar', 'candidatura', 'lula', 'tse', 'euvou', 'obrasilfelizdenovo']","[0, 162]",639,242,2018
4452,2018-08-13,"['fernando', 'haddad', 'vice', 'chapa', 'lula', 'fala', 'portal', 'catraca', 'livre', 'sobre', 'planolula', 'governo']","[0, 122]",236,92,2018
14406,2018-08-13,"['participe', 'lançamento', 'livro', 'caravana', 'esperança', 'lula', 'nordeste', 'nesta', 'quarta', '11h', 'hotel', 'san', 'marco', 'brasília', 'fotos', 'ricardo', 'stuckert', 'apresentação', 'presidente', 'lula', 'obrasilfelizdenovo']","[0, 207]",136,49,2018
10572,2018-08-13,"['quatro', 'anos', 'perdíamos', 'grande', 'companheiro', 'vida', 'luta', 'política', 'promessa', 'futuro', 'brilhante', 'apesar', 'ter', 'deixado', 'tão', 'cedo', 'eduardo', 'campos', 'semeou', 'importante', 'legado', 'povo', 'pernambucano', 'brasileiro', 'eduardo', 'campos', 'presente', 'foto', 'ricardo', 'stuckert']","[0, 278]",942,155,2018
5520,2018-08-13,[],"[0, 23]",313,106,2018
800,2018-08-13,"['acharam', 'isolando', 'aqui', 'calariam', 'falarei', 'voz', 'companheiro', 'haddadfernando', 'companheira', 'manueladavila', 'irão', 'viajar', 'brasil', 'dizendo', 'propondo', 'consertar', 'tudo', 'golpe', 'desarrumou', 'neste', 'país']","[0, 242]",4926,1123,2018
10912,2018-08-13,"['freelula', 'ontem', 'nova', 'iorque', 'foto', 'brado', 'ny']","[0, 50]",616,124,2018
3884,2018-08-13,[],"[0, 23]",279,66,2018
7640,2018-08-13,"['chegando', 'próximo', 'dia', '15', 'vamos', 'brasília', 'registrar', 'candidatura', 'lula', 'tse', 'euvou', 'obrasilfelizdenovo']","[0, 116]",385,140,2018
1471,2018-08-13,"['amizade', 'cirogomes', 'longa', 'data', 'porque', 'defendemos', 'candidaturas', 'diferentes', 'estaremos', 'juntos', 'segundo', 'turno', 'haddadfernando']","[0, 156]",805,140,2018
14861,2018-08-13,"['últimos', 'dias', 'muitas', 'angústia', 'vitória', 'aliado', 'histórico', 'pcdob', 'vai', 'conosco', 'nesta', 'eleição', 'disputada', 'últimos', 'tempos']","[0, 166]",779,134,2018
1314,2018-08-13,"['podem', 'prender', 'homem', 'podem', 'prender', 'força', 'política', 'representa', 'esperança', 'povo', 'brasileiro', 'dias', 'melhores', 'haddadfernando']","[0, 152]",193,46,2018
8751,2018-08-13,"['vivo', 'haddadfernando', 'vice', 'chapa', 'lula', 'fala', 'portal', 'catraca', 'livre', 'sobre', 'planolula', 'governo']","[0, 132]",133,33,2018
8050,2018-08-13,"['brasil', 'precisa', 'restaurar', 'democracia', 'brasil', 'precisa', 'reencontrar', 'consigo', 'feliz', 'novo', 'obrasilfelizdenovo', 'lulalivrejá']","[0, 144]",797,379,2018
13739,2018-08-13,"['vamos', 'deixar', 'explorar', 'cada', 'recurso', 'possível', 'entendemos', 'lula', 'preso', 'ilegalmente', 'luta', 'termina', 'conseguirmos', 'fazer', 'subir', 'rampa', 'planalto', 'haddadfernando']","[0, 198]",205,68,2018
14506,2018-08-13,"['haddad', 'fala', 'planolula', 'radialista', 'luiz', 'viana', 'rádio', 'povo', 'cbn', 'fortaleza']","[0, 114]",141,45,2018
7974,2018-08-13,"['certeza', 'muita', 'esperança', 'podemos', 'reconstruir', 'brasil', 'voltar', 'ter', 'nação', 'soberana', 'anima', 'seguir', 'cabeça', 'erguida']","[0, 152]",1411,297,2018
14134,2018-08-13,"['vivo', 'haddadfernando', 'fala', 'planolula', 'radialista', 'luiz', 'viana', 'rádio', 'povo', 'cbn', 'fortaleza']","[0, 133]",154,38,2018
14070,2018-08-13,"['vivo', 'padre', 'andré', 'marmilicz', 'pároco', 'paróquia', 'santa', 'cândida', 'curitiba', 'relata', 'visita', 'presidente', 'lula']","[0, 134]",82,29,2018
4608,2018-08-13,"['lula', 'maiores', 'lideres', 'mundiais', 'chefes', 'estado', 'mundo', 'inteiro', 'solidarizaram', 'lula', 'perseguição', 'sofre', 'vou', 'cumprir', 'tarefa', 'levar', 'voz', 'muita', 'determinação', 'defender', 'legado', 'haddadfernando']","[0, 238]",346,96,2018
5292,2018-08-14,"['desgraça', 'conta', 'primeira', 'mentira', 'passa', 'vida', 'inteira', 'mentido', 'justificar', 'primeira', 'mentira', 'lula', 'sobre', 'injustiça', 'vem', 'sofrendo', 'lulalivrejá']","[0, 174]",1137,463,2018
4740,2018-08-14,"['marcha', 'lula', 'livre', 'encontra', 'brasília', 'defender', 'candidatura', 'lula', 'presidência']","[0, 113]",488,177,2018
12770,2018-08-14,"['íamos', 'cumprir', 'lei', 'soltar', 'lula', 'juiz', 'moro', 'ia', 'ficar', 'super', 'chateado', 'charge', 'laertecoutinho1', 'timelula', 'lulalive', 'freelula']","[0, 144]",1006,379,2018
10969,2018-08-14,"['ruas', 'brasília', 'começam', 'tomadas', 'marchalulalivre', 'hoje', 'três', 'grandes', 'marchas', 'encontram', 'estádio', 'mané', 'garrincha', 'amanhã', '15', 'registrar', 'lula', 'candidato', 'presidência', 'república', 'tse', 'fotos', 'cláudio', 'kbene']","[0, 230]",375,107,2018
12159,2018-08-14,"['amanhã', 'estaremos', 'brasília', 'milhares', 'levar', 'protocolo', 'registro', 'candidatura', 'lula', 'haddadfernando', 'lulalivre']","[0, 133]",832,237,2018
10351,2018-08-14,"['coração', 'brasil', 'obrasilfelizdenovo']","[0, 41]",508,167,2018
13893,2018-08-14,"['lula', 'want', 'democracy', 'not', 'impunity', 'nytimes', 'freelula', 'lulalivre']","[0, 93]",555,192,2018
3521,2018-08-14,"['nome', 'aprovado', 'convenção', 'lei', 'eleitoral', 'garante', 'candidato', 'morrer', 'renunciar', 'arrancado', 'justiça', 'eleitoral', 'pretendo', 'morrer', 'cogito', 'renunciar', 'pretendo', 'brigar', 'registro', 'final', 'recadodolula']","[0, 257]",5893,1519,2018
8182,2018-08-14,"['amanhã', 'vamos', 'todos', 'brasília', 'garantir', 'registro', 'candidatura', 'lula', 'tse', 'euvou', 'obrasilfelizdenovo']","[0, 110]",679,184,2018
4074,2018-08-14,[],"[0, 23]",688,218,2018
8621,2018-08-14,"['marcha', 'lula', 'livre', 'encontra', 'brasília', 'defender', 'candidatura', 'lula', 'presidência']","[0, 113]",401,128,2018
14226,2018-08-14,"['crise', 'termina', 'lula', 'assumir', 'presidência', 'haddadfernando', 'vice', 'chapa', 'lula', 'vídeo', 'ricardo', 'stuckert']","[0, 125]",621,187,2018
1367,2018-08-14,[],"[0, 23]",785,278,2018
4820,2018-08-15,"['chegouse', 'ponto', 'decisão', 'desembargador', 'restabelecia', 'liberdade', 'cumprida', 'orientação', 'telefônica', 'dada', 'moro', 'presidente', 'trf4', 'procuradora', 'geral', 'república', 'diretorgeral', 'polícia', 'federal']","[0, 255]",403,124,2018
305,2018-08-15,"['pedindo', 'nenhum', 'favor', 'quero', 'apenas', 'direitos', 'vem', 'sendo', 'reconhecidos', 'tribunais', 'favor', 'centenas', 'outros', 'candidatos', 'anos', 'reconhecidos', 'mim', 'posso', 'admitir', 'casuísmo', 'juízo', 'exceção']","[0, 244]",380,110,2018
2597,2018-08-15,"['adianta', 'tentar', 'evitar', 'ande', 'país', 'porque', 'milhões', 'milhões', 'lulas', 'andar', 'mim', 'obrasilfelizdenovo', 'lulaécandidato']","[0, 146]",1506,573,2018
9003,2018-08-15,"['vivo', 'acompanhe', 'registro', 'lulaécandidato']","[0, 75]",319,79,2018
7562,2018-08-15,"['expectativa', 'código', 'eleitoral', 'cumprido', 'lei', 'vale', 'lula', 'lei', 'vale', 'todo', 'mundo', 'haddadfernando', 'lulaécandidato']","[0, 161]",252,63,2018
12315,2018-08-15,"['desde', 'então', 'povo', 'brasileiro', 'aguarda', 'vão', 'moro', 'demais', 'juízes', 'confirmaram', 'condenação', 'segunda', 'instância', 'apresentem', 'alguma', 'prova', 'material', 'proprietário', 'daquele', 'imóvel', 'digam', 'ato', 'cometi', 'justificar', 'condenação']","[0, 278]",440,130,2018
4904,2018-08-15,"['comitê', 'direitos', 'humanos', 'onu', 'emitiu', 'decisão', 'impede', 'estado', 'brasileiro', 'causar', 'danos', 'irreversíveis', 'direitos', 'políticos', 'reforça', 'impossibilidade', 'impedirem', 'dispute', 'eleições', '2018']","[0, 235]",410,133,2018
8371,2018-08-15,"['enquanto', 'preso', 'cada', 'perna', 'voz', 'vamos', 'retomar', 'esperança', 'soberania', 'alegria', 'desse', 'grande', 'país', 'companheiras', 'companheiros', 'moro', 'hoje', 'mostrar', 'prova', 'contra', 'mim']","[0, 246]",443,146,2018
2591,2018-08-15,[],"[0, 23]",744,211,2018
3906,2018-08-15,"['conheça', 'plano', 'governo', 'lula', 'lulaécandidato']","[0, 75]",277,101,2018
12182,2018-08-15,"['quero', 'povo', 'brasileiro', 'possa', 'decidir', 'dará', 'oportunidade', 'junto', 'consertar', 'país', 'partir', 'amanhã', 'vamos', 'espalhar', 'brasil', 'ruas', 'trabalho', 'redes', 'sociais']","[0, 212]",391,109,2018
2113,2018-08-15,"['luiz', 'fernando', 'pereira', 'advogado', 'eleitoral', 'lula', 'fala', 'jornalista', 'juca', 'kfouri']","[0, 105]",252,118,2018
4163,2018-08-15,[],"[0, 23]",1555,479,2018
13214,2018-08-15,"['apresentou', 'nenhuma', 'fato', 'indeterminado', 'prova', 'candidato', 'repito', 'nome', 'aprovado', 'convenção', 'lei', 'eleitoral', 'garante', 'candidato', 'morrer', 'renunciar', 'arrancado', 'justiça', 'eleitoral']","[0, 246]",520,167,2018
3058,2018-08-15,"['hoje', '16h', 'grande', 'ato', 'brasília', 'direito', 'lula', 'candidato', 'participe', 'euvou', 'lulaécandidato', 'obrasilfelizdenovo']","[0, 138]",1490,522,2018
3957,2018-08-15,"['certeza', 'hoje', 'lula', 'celebrando', 'reunião', 'todas', 'marchas', 'aqui', 'brasília', 'registro', 'candidatura', 'haddadfernando']","[0, 147]",212,53,2018
1638,2018-08-15,"['lula', 'preso', 'hoje', 'afronta', 'constituição', 'queremos', 'justiça', 'lula', 'pedindo', 'favor', 'defendendo', 'inocência', 'haddadfernando']","[0, 151]",337,96,2018
4217,2018-08-15,[],"[0, 23]",296,110,2018
181,2018-08-15,"['nordestino', 'mora', 'sul', 'podia', 'visitar', 'família', 'avião', 'somente', 'ônibus', 'pobre', 'negro', 'índio', 'podia', 'ingressar', 'universidade', 'pobre', 'podia', 'ter', 'casa', 'própria', 'comer', 'três', 'vezes', 'dia', 'luz', 'elétrica', 'acessível', 'todos']","[0, 278]",469,146,2018
696,2018-08-15,"['vivo', 'lula', 'candidato', 'blogdojuca', 'entrevista', 'luiz', 'fernando', 'casagrande']","[0, 97]",117,35,2018
13054,2018-08-15,"['comissão', 'pt', 'visita', 'grevistas', 'fome', 'brasília', 'lulalivrejá']","[0, 88]",189,60,2018
7405,2018-08-15,"['lulaço', 'celular', 'lulaécandidato']","[0, 64]",1327,466,2018
1672,2018-08-15,"['chama', 'povo', 'quer', 'chama', 'homem', 'jeito', 'lulaécandidato', 'momento', 'registro', 'candidatura', 'lula', 'gleisi', 'haddadfernando', 'manueladavila']","[0, 155]",1516,512,2018
6350,2018-08-15,"['aqui', 'cabeça', 'erguida', 'medo', 'acreditamos', 'povo', 'brasileiro', 'gleisi', 'lulaécandidato']","[0, 116]",1328,417,2018
8396,2018-08-15,"['coletiva', 'imprensa', 'sobre', 'registro', 'candidatura', 'lula', 'presidência']","[0, 98]",158,50,2018
3163,2018-08-15,"['hoje', 'vamos', 'registrar', 'lula', 'candidato', 'presidência', 'tse']","[0, 83]",1930,524,2018
8406,2018-08-15,"['vivo', 'registro', 'lulaécandidato']","[0, 60]",371,111,2018
8345,2018-08-15,"['democrático', 'voz', 'presidente', 'lula', 'voto', 'quase', 'metade', 'eleitores', 'chegue', 'povo', 'enquanto', 'candidatura', 'lula', 'sob', 'júdice', 'goza', 'mesmas', 'prerrogativas', 'outras', 'haddadfernando']","[0, 229]",440,98,2018
932,2018-08-15,"['brasil', 'brasília', 'dizer', 'lulaécandidato']","[0, 80]",660,237,2018
10773,2018-08-15,"['vemos', 'dia', 'após', 'dia', 'revelação', 'fatos', 'apenas', 'reforçam', 'atuação', 'ilegítima', 'agentes', 'sistema', 'justiça', 'condenar', 'manterem', 'prisão']","[0, 176]",405,111,2018
4319,2018-08-15,"['lançamento', 'livro', 'caravanas', 'esperança', 'lula', 'nordeste']","[0, 87]",190,58,2018
2204,2018-08-15,"['forças', 'políticas', 'hoje', 'unem', 'aqui', 'brasília', 'torno', 'desse', 'projeto', 'eleitoral', 'certeza', 'brasil', 'suporta', 'retirada', 'direitos', 'deputadaluciana']","[0, 180]",111,20,2018
11937,2018-08-15,"['pretendo', 'morrer', 'cogito', 'renunciar', 'vou', 'brigar', 'registro', 'final', 'quero', 'favor', 'quero', 'justiça', 'troco', 'dignidade', 'liberdade', 'forte', 'abraço', 'lula']","[0, 188]",1221,351,2018
13698,2018-08-15,"['partir', 'dessa', 'aprovação', 'nome', 'companheiras', 'companheiros', 'pt', 'pcdob', 'pros', 'passei', 'ter', 'direito', 'disputar', 'eleições']","[0, 151]",468,109,2018
860,2018-08-15,"['curioso', 'oportunidade', 'lula', 'defender', 'cassado', 'direito', 'falar', 'haddadfernando', 'sobre', 'adiamento', 'depoimento', 'lula', 'juiz', 'primeira', 'instância', 'sérgio', 'moro']","[0, 202]",222,60,2018
10963,2018-08-15,"['vamos', 'ganhar', 'eleição', 'prazo', 'curto', 'então', 'vamos', 'começar', 'imediatamente', 'contrariando', 'opinião', 'alguns', 'juízes', 'vai', 'decidir', 'eleição', 'povo', 'costarui', 'lulaécandidato']","[0, 189]",1990,625,2018
802,2018-08-15,"['criadas', 'novas', 'universidades', 'novos', 'cursos', 'técnicos', 'recuperar', 'direito', 'fazer', 'tudo', 'candidato', 'presidente', 'república']","[0, 175]",374,110,2018
