,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6474,2018-05-07,"['tv', 'estatal', 'venezuelana', 'ataca', 'mesma', 'fakenews', 'promovida', 'brasil', 'levandose', 'conta', 'envolvidos', 'boçais', 'mentiras', 'habituais', 'certeza', 'estarmos', 'caminho', 'certo']","[0, 186]",4146,766,2018
1774,2018-05-07,"['zapolitiko', 'exato']","[13, 19]",9,0,2018
3311,2018-05-07,['👍🏻'],"[0, 2]",5975,755,2018
4561,2018-05-07,"['maepatriota', 'bom', 'dia', '👍🏻']","[13, 24]",175,4,2018
553,2018-05-07,"['pesquisa', 'eleições', 'espírito', 'santo']","[0, 35]",4031,814,2018
60,2018-05-09,"['chamada', 'uol', 'referese', 'resposta', 'comentário', 'idiota', 'jornalista', 'sobre', 'museu', 'ter', 'sofrido', 'incêndio', 'pura', 'demagogia', 'enquanto', 'procuram', 'problema', 'palavras', 'fecham', 'olhos', 'verdadeiros', 'responsáveis', 'destruição', 'brasil']","[0, 267]",9438,1860,2018
2432,2018-05-09,"['sobre', 'museu', 'nacional', 'patrimônio', 'histórico', 'respondi', 'imprensa', 'indicações', 'políticas', 'troca', 'apoio', 'maiores', 'causadores', 'má', 'administração', 'pública', 'ação', 'neste', 'caso', 'acabar', 'rotina', 'visa', 'apenas', 'interesses', 'pessoais', 'partidários']","[0, 280]",12195,2538,2018
6777,2018-05-09,"['discurso', 'final', 'vice', 'general', 'mourão', 'debate', 'promovido', 'veja', 'vamos', 'mudar', 'brasil']","[0, 96]",13341,3495,2018
6214,2018-05-09,"['obrigado', 'distrito', 'federal', 'bolsonarosp', 'biakicis', 'genpaulochagas']","[0, 71]",10623,2060,2018
5958,2018-05-09,"['general', 'heleno', 'expõe', 'experiência', 'campo', 'roda', 'viva']","[0, 83]",5699,1083,2018
5718,2018-05-09,"['filgmartin', 'flaviobolsonaro', 'bem', 'lembrado', 'filipe', '👍🏻']","[29, 53]",1251,78,2018
1114,2018-05-09,"['vale', 'lembrar', 'brasil', 'facção', 'criminosa', 'comandado', 'dentro', 'cadeia', 'boa', 'noite', 'todos', '👍🏻']","[0, 114]",48504,12691,2018
4741,2018-05-09,"['nova', 'propaganda', 'eleitoral', 'psdb', 'sugere', 'militares', 'todos', 'incompetentes']","[0, 87]",6370,1437,2018
6711,2018-05-09,"['verdades', 'sobre', 'possibilidade', 'fraudes', 'urnas', 'eletrônicas']","[0, 69]",12246,3260,2018
2875,2018-05-10,"['imagens', 'impressionantes', 'juiz', 'foramg', 'momentos', 'antes', 'atentado', 'saudades', 'bom', 'dia', 'todos']","[0, 108]",35226,6995,2018
626,2018-05-10,"['entrevista', 'radio', 'jornal', 'commercio', 'pernambuco']","[0, 76]",10239,2180,2018
2460,2018-05-10,"['brasil', 'gigante', 'honesto', 'cidadão', 'aguenta', 'massacrado', 'enquanto', 'premiam', 'malfeitores', 'merecemos', 'governados', 'dentro', 'cadeia', 'alinhados', 'políticos', 'norte', 'sul', 'população', 'exige', 'mudanças', 'urgentes', 'juntos', 'nessa', '👍🏻']","[0, 261]",61578,13156,2018
6134,2018-05-10,"['live', 'hoje', '04102018', '👍🏻']","[0, 56]",12988,2309,2018
