,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6624,2016-03-27,"['1997', 'votada', 'pec', 'permitiu', 'reeleição', 'fhc', 'parte', 'desses', 'votos', 'comprados']","[0, 119]",854,442,2016
2742,2016-03-27,"['pec', 'reeleição', 'fhc', 'tempos', 'listas', 'segue', 'votou', 'cada', 'deputado', 'turnos']","[0, 116]",304,133,2016
3567,2016-03-28,"['cansam', 'mentir', 'mentir', 'nentir', 'todo', 'tempo']","[0, 82]",412,151,2016
2091,2016-03-28,"['hoje', 'dona', 'olinda', 'faz', '89', 'anos', 'parabéns', 'mãe']","[0, 69]",1420,141,2016
3408,2016-03-28,"['missão', 'escolhe', 'discute', 'cumprese', 'bolsonarosp', 'flaviobolsonaro', 'carlosbolsonaro']","[0, 126]",393,120,2016
989,2016-03-29,"['aqui', 'boas', 'sendo', 'preconceituoso', 'ativistas', 'minorias']","[0, 89]",1243,539,2016
5820,2016-03-29,"['alguns', 'ainda', 'teimam', 'duvidar', 'segue', 'cópia', 'cheque', 'recursos', 'devolvidos', 'friboi', 'após', 'identificado']","[0, 138]",1231,682,2016
2545,2016-03-29,"['hoje', 'café', 'manhã', 'universitários', 'vamos', 'todos', 'juntos', 'mudar', 'direção', 'ideológicaessência', 'educação', 'brasil']","[0, 140]",429,125,2016
429,2016-03-29,"['boaruminando', 'comparando', 'bolsonaro', 'chitler', 'veio', 'partido', 'nacional', 'socialista', 'trabalhadores', 'alemães']","[0, 140]",993,403,2016
4085,2016-03-30,"['nesta', 'quinta', '3103', 'estarei', 'estado', 'espírito', 'santo', 'bolsonarosp', 'deputadomanato', 'segue', 'agenda']","[0, 136]",276,82,2016
3958,2016-03-30,"['true', 'leader', 'stands', 'before', 'threats', 'against', 'his', 'people', 'prime', 'minister', 'netanyahu']","[0, 104]",135,40,2016
3553,2016-03-30,"['enquanto', 'congresso', 'nacional', 'vamos', 'fazendo', 'parte', 'bolsonarosp', 'nervosaboca']","[0, 123]",292,81,2016
2873,2016-03-30,"['verdadeiro', 'líder', 'posiciona', 'diante', 'ameaças', 'contra', 'povo', 'primeiro', 'ministro', 'israel', 'netanyahu']","[0, 138]",406,180,2016
4585,2016-03-30,"['após', 'governo', 'macri', 'reduzir', 'impostos', 'gastos', 'estatais', 'inflação', 'diminui', 'argentina']","[0, 109]",809,498,2016
1700,2016-03-31,"['pt', 'contra', 'democracia']","[0, 59]",406,188,2016
794,2016-03-31,"['pt', 'psol', 'pcdob', 'contra', 'homenagem', 'assembléia', 'legislativa', 'rj', 'fez', 'pq', 'obrigado', 'depfilipesoares']","[0, 135]",497,190,2016
1020,2016-03-31,"['31', 'março', '1964', 'liberdade', 'país']","[0, 68]",452,213,2016
6114,2016-04-01,"['entrevista', 'radioglobo1380', 'robertcanazio', 'situação', 'caótica', 'forças', 'armadas']","[0, 110]",141,72,2016
928,2016-04-02,"['bolsonaro', 'faltoso', 'continua', 'jogo', 'mentira', 'canalhas']","[0, 87]",341,158,2016
6393,2016-04-03,"['curitiba', 'vamos', 'juntos', 'resgatar', 'brasil']","[0, 65]",385,147,2016
500,2016-04-03,"['agora', 'jovem', 'pan', 'curitiba']","[0, 52]",355,83,2016
6217,2016-04-03,"['pt', 'vez', 'sendo', 'pt', 'vitimismo', 'incentivo', 'luta', 'classes', 'sempre', 'ignorando', 'lógica', 'razão', 'bom', 'senso']","[0, 120]",1987,1407,2016
1233,2016-04-04,"['entrevista', 'exclusiva', 'programa', 'conexão', 'master', 'joão', 'pessoapb']","[0, 89]",236,95,2016
728,2016-04-05,['mudar'],"[0, 45]",746,389,2016
4307,2016-04-05,"['colunista', 'jornal', 'globo', 'ancelmocom', 'serviço', 'kgb']","[0, 60]",1086,656,2016
4146,2016-04-07,"['parabéns', 'gays', 'americanos', 'belo', 'exemplo', 'pq', 'brasil', 'reveja', 'ponto', 'vista', 'sobre', 'lei', 'desarmamento']","[0, 136]",1874,749,2016
5183,2016-04-08,"['jairbolsonaro', 'futuro', 'turismo', 'brasil']","[0, 71]",158,39,2016
1882,2016-04-08,"['segurança', 'pública', 'vive', 'segurança', 'pública']","[0, 80]",258,65,2016
6151,2016-04-09,"['hj', 'copacabana', 'acreditamos', 'consciência', 'maioria', 'brasil', 'melhor', 'carlosbolsonaro', 'flaviobolsonaro']","[0, 115]",1463,422,2016
5969,2016-04-09,"['discutindo', 'nada', 'sobre', 'prostituição', 'família', 'caso', 'morasse', 'nessa', 'rua', 'deveria', 'reagir', 'cessa', 'homenagem']","[0, 114]",787,262,2016
5679,2016-04-10,"['vídeo', 'somente', 'comunistas', 'apaixonados', 'jandira', 'feghali', 'pcdob', 'rj', 'proibida', 'visualização', 'direita']","[0, 127]",3252,1372,2016
343,2016-04-10,"['olha', 'quer', 'prefeito', 'rio', 'janeiro', 'possível', 'retransmita', 'abraço', 'todos', 'jb']","[0, 121]",711,453,2016
2027,2016-04-10,"['partir', 'momento', 'freixo', 'quer', 'voto', 'eleitor', 'ético', 'bolsonaro', 'vc', 'percebe', 'oportunista', 'mentiroso', 'sobre', 'fatos', 'td']","[0, 140]",2448,975,2016
2470,2016-04-10,"['obrigado', 'todos', 'apoiam', 'estatuto', 'desarmamento']","[0, 65]",1030,505,2016
61,2016-04-10,"['vereador', 'carlosbolsonaro', 'vs', 'dragão', 'lava', 'jato']","[0, 49]",601,171,2016
1560,2016-04-10,"['caro', 'felipe', 'apenas', 'trocaria', 'radical', 'outro', 'adjetivo', 'grande', 'abraço', 'continue', 'ótimo', 'trabalho', 'expor', 'verdade']","[0, 124]",872,309,2016
779,2016-04-11,"['dia', 'oficial', 'r2', 'parabéns', 'todos', 'oficiais', 'temporários', 'reserva', 'exército', 'especial', '8895', 'atualmente', 'ativa']","[0, 124]",1047,225,2016
337,2016-04-11,"['jumentas', 'jô', 'nada', 'sabem', 'respeito', 'destilam', 'todo', 'ódio', 'contra', 'família']","[0, 117]",951,270,2016
1908,2016-04-12,"['fidel', 'castro', 'genocida', 'torturador', 'colocado', 'capa', 'jornal', 'globo', 'romântico', 'humanitário', 'total', 'desrespeito', 'todos']","[0, 133]",3913,1778,2016
138,2016-04-12,"['nunca', 'ditadura', 'militar', 'brasil', 'mentiram', 'pra', 'vc', 'jovem', 'entenda']","[0, 97]",1305,474,2016
865,2016-04-13,"['muro', 'vergonha', 'pt', 'bolsonarosp']","[0, 69]",394,164,2016
5381,2016-04-14,"['fosfoetanolamina', 'lei', '132692016', 'pílula', 'câncer', 'agora', 'realidade']","[0, 130]",304,119,2016
3116,2016-04-14,"['karol', 'eller', 'entrevista', 'jair', 'bolsonaro']","[0, 62]",187,60,2016
542,2016-04-15,"['dia', '17', 'abril', 'outro', 'setembro']","[0, 67]",682,340,2016
6569,2016-04-16,"['terrorismo', 'brasil', 'possibilidade', 'parte', 'estado', 'islâmico']","[0, 103]",871,398,2016
1779,2016-04-17,"['mantenhamos', 'esperança', 'vitória', 'brasil', 'acima', 'tudo', 'deus', 'acima', 'todos', 'impeachment', 'foraforodesãopaulo']","[0, 111]",1210,585,2016
36,2016-04-17,"['psc', 'fechou', 'questão', 'todos', 'parlamentares', 'partido', 'votarão', 'favor', 'impeachment']","[0, 87]",1902,549,2016
3250,2016-04-17,"['treinando', 'declaração', 'voto', 'impeachment', 'forapt', 'foradilma', 'vaderetro', 'lulanacadeia']","[0, 97]",1415,542,2016
2900,2016-04-17,"['treinando', 'declaração', 'voto', 'impeachment', 'forapt', 'foradilma', 'vaderetro', 'lulanacadeia']","[0, 97]",756,219,2016
2676,2016-04-17,"['nota', 'revista', 'veja', 'matéria', 'publicada', 'hoje', 'datada', '20042016']","[0, 66]",1133,574,2016
4324,2016-04-17,"['garoto', 'acabou', 'votar', 'fez', 'sentir', 'orgulho', 'bolsonarosp', '🇧🇷']","[0, 68]",4536,1534,2016
5235,2016-04-18,"['complementando', 'chora', 'comunada', 'dormiram', 'quente', 'ontem', 'abraço', 'todos']","[0, 76]",2219,965,2016
6315,2016-04-18,"['medidas', 'sendo', 'tomadas', 'contra', 'cuspidor', 'líquido', 'psol', 'logo', 'detalhes']","[0, 109]",2227,1044,2016
3556,2016-04-18,['sim'],"[0, 4]",2681,1090,2016
1049,2016-04-18,"['jair', 'bolsonaro', 'eduardo', 'cunha', 'dilma', 'rousseff']","[0, 71]",421,154,2016
1546,2016-04-19,"['adianta', 'tentarem', 'mudar', 'foco', 'dilma', 'fim', 'próximo', 'bem', 'brasil']","[0, 84]",1029,535,2016
5326,2016-04-19,"['tv', 'record', 'lamentável', 'cusparada', 'medidas', 'tomadas']","[0, 89]",527,201,2016
3616,2016-04-19,"['vejo', 'pessoal', 'pt', 'psol', 'pcdob', 'continua', 'elogiar', 'redes', 'sociais', 'desde', 'impeachment', 'obrigado', 'carinho', 'verdade', 'tortura']","[0, 139]",2187,646,2016
1627,2016-04-19,"['daqui', 'pouco', 'jair', 'bolsonaro', 'responde', 'oab', 'jornal', 'nacional', 'sobre', 'caso', 'cel', 'brilhante', 'ustra', 'assista']","[0, 108]",814,236,2016
6494,2016-04-19,"['😂😂😂', 'cholamais']","[0, 41]",928,484,2016
1513,2016-04-19,"['segue', 'baile']","[0, 18]",688,323,2016
339,2016-04-19,"['amor', 'favor', 'respeito', 'minorias', 'direitos', 'humanos', 'naovaitergolpe']","[0, 84]",1650,822,2016
969,2016-04-20,"['porque', 'esquerda']","[0, 27]",1323,743,2016
4503,2016-04-20,"['presente', 'recebi', 'semana', 'obrigado', 'todos', 'carinho', 'seguimos', 'frente']","[0, 84]",1004,183,2016
944,2016-04-20,"['ressaca', 'impeachment', 'armações', 'farsas', 'cusparadas', 'via', 'blogdopim']","[0, 96]",268,103,2016
4398,2016-04-20,"['😂😂😂', 'onde', 'coerência', 'discurso']","[0, 67]",326,61,2016
5649,2016-04-20,"['conheça', 'coronel', 'brilhante', 'ustra', 'próprio', 'pt', 'jogo', 'vida', 'liberdade']","[0, 134]",978,503,2016
5799,2016-04-20,"['pt', 'nunca', 'quis', 'democracia', 'hj', 'querem', 'controlar', 'internet', 'pq']","[0, 95]",666,331,2016
2377,2016-04-20,"['pouco', 'história', 'contada', 'maioria', 'escolas']","[0, 89]",421,194,2016
6730,2016-04-20,"['crescendo', 'mostrando', 'verdades', 'escondidas', 'sobre', 'história', 'brasil', 'posso', 'afirmar', 'inimigo', 'brasil', 'apenas', 'pt', 'cuidado']","[0, 139]",1202,500,2016
1859,2016-04-21,"['fidel', 'amarrando', 'prisioneiro', 'torturar', 'executar', 'ei', 'fidel', 'foto', 'cel', 'ustra', 'torturando', 'alguém']","[0, 110]",2527,1482,2016
6344,2016-04-22,"['guerra', 'narrativas', 'vale', 'análise', 'via', 'flaviomorgen']","[0, 81]",303,131,2016
5191,2016-04-22,"['dilma', 'onu', 'peço', 'deus', 'errado']","[0, 44]",1022,483,2016
62,2016-04-23,"['integrante', 'aln', 'confessa', 'execução', 'próprio', 'companheiro', 'conhece', 'história', 'sabe', 'valor', 'liberdade']","[0, 136]",647,280,2016
5536,2016-04-23,"['preço', 'socialismo', 'vida', 'jovens', 'via', 'paulomartins10']","[0, 88]",439,207,2016
6104,2016-04-23,"['porque', 'brasil', 'apenas', '44•', 'ranking', 'turismo', 'vôo', 'livre']","[0, 89]",331,96,2016
1569,2016-04-24,"['propriedade', 'privada', 'sagrada', 'dia', 'invadirem', 'sairão']","[0, 93]",1900,772,2016
5657,2016-04-24,"['condomínio', 'cercado', 'simpatizantes', 'pt', 'ameaçando', 'invadilo', 'espero', 'comentam', 'loucura']","[0, 116]",2702,1237,2016
1925,2016-04-24,"['porque', 'socialismo', 'legal', 'via', 'embaixada', 'resistência']","[0, 88]",516,175,2016
3108,2016-04-24,"['sofrendo', 'corrupção', 'pt', 'pobres']","[0, 84]",911,302,2016
2088,2016-04-24,['ameaça'],"[0, 11]",764,313,2016
4551,2016-04-24,"['globo', 'news', 'pediume', 'nota', 'sobre', 'episódio', 'hoje', 'segue']","[0, 63]",3718,1822,2016
352,2016-04-25,"['programa', 'fantástico', 'defende', 'terroristas']","[0, 66]",631,238,2016
1984,2016-04-25,"['tempo', 'lula', 'fantástico', 'mentiam']","[0, 72]",625,245,2016
4854,2016-04-26,"['mortadela', 'estragada', 'fazendo', 'efeito', 'cassado', 'caçado', 'eis', 'questão']","[0, 95]",649,181,2016
2971,2016-04-26,"['desses', 'devoradores', 'alfafa', 'falando']","[0, 73]",411,90,2016
6489,2016-04-26,"['respostas', 'tv', 'levou', 'ar', 'josé', 'abreu', 'agiu', 'errado', 'cuspir', 'casal']","[0, 106]",333,126,2016
5378,2016-04-26,"['respostas', 'tv', 'levou', 'ar', 'sr', 'teme', 'mandato', 'cassado', 'ter', 'incitado', 'ódio']","[0, 116]",294,110,2016
1193,2016-04-26,"['governo', 'vez', 'usa', 'má', 'fé', 'alega', 'brasil', '4•', 'população', 'carcerária', 'mundo', 'mentira', 'prender', 'mto']","[0, 140]",535,185,2016
790,2016-04-26,"['respostas', 'tv', 'levou', 'ar', 'achou', 'protesto', 'contra', 'sr', 'porta', 'condomínio']","[0, 125]",343,140,2016
1872,2016-04-26,"['daqui', 'pouco', 'superpop', 'responderei', 'perguntas', 'assuntos', 'tentativa', 'invasão', 'condomínio', 'cel', 'brilhante', 'ustra']","[0, 128]",1002,218,2016
6508,2016-04-26,"['che', 'guevara', 'professor', 'isentão', 'expõe', 'salas', 'aula', 'via', 'tradutoresbr']","[0, 112]",516,304,2016
1291,2016-04-26,"['tv', 'globo', 'reconhece', 'inexistência', 'sentença', 'judicial', 'transitada', 'julgado', 'crime', 'tortura', 'desfavor', 'ustra']","[0, 140]",1030,457,2016
5247,2016-04-26,"['senador', 'magno', 'malta', 'mentiras', 'pt', 'efeito', 'trump', 'política', 'brasileira']","[0, 103]",472,168,2016
3327,2016-04-26,"['respostas', 'tv', 'levou', 'ar', 'sr', 'arrepende', 'ter', 'homenageado', 'cel', 'ustra', 'votação', 'impeachment']","[0, 138]",365,162,2016
5598,2016-04-26,"['regime', 'militar', 'democracia', 'esquerdista']","[0, 40]",783,387,2016
5624,2016-04-26,"['respostas', 'tv', 'levou', 'ar', 'sr', 'provocou', 'deputado', 'jean', 'antes', 'cuspido']","[0, 121]",267,107,2016
397,2016-04-27,"['deputado', 'estadual', 'flaviobolsonaro', 'conquista', 'vitória', 'necessária', 'justiça', 'feita', 'servidores', 'entenda']","[0, 131]",323,91,2016
2232,2016-04-27,"['bolsonaro', 'cai', 'graças', 'maranhenses', 'bomba', 'redes', 'sociais', 'via', 'quartopoder1', 'vamos', 'desesquerdizar', '🇧🇷']","[0, 140]",588,209,2016
1758,2016-04-27,"['palavra', 'desinformantes', 'oficiais', 'esquerda', '😂😂😂']","[0, 84]",400,108,2016
3588,2016-04-27,"['incomodando', 'vagabundos', 'espalham', 'dito', 'feministas', 'mereciam', 'calvário', 'viúvas', 'verdade']","[0, 136]",603,291,2016
791,2016-04-27,"['pt', 'apavorado', 'crescimento', 'direita', 'veja']","[0, 71]",736,285,2016
3711,2016-04-27,"['psol', 'partido', 'vangloria', 'unidade', 'desvia', 'dinheiro', 'sindicato', 'pcampanha', 'chico', 'jean', 'divulgue']","[0, 137]",865,654,2016
1580,2016-04-27,"['nã', 'duvidas', 'sempre', 'caminho', 'certo']","[0, 52]",2068,1147,2016
206,2016-04-27,"['canalhas', 'tentam', 'todo', 'custo', 'colar', 'imagem', 'nazismo', 'bolsonaro', 'sqn', 'todo', 'apoio', 'estado', 'israel']","[0, 107]",1637,520,2016
402,2016-04-28,"['farsa', 'desarmamentista', 'austrália', 'via', 'benebarbosamvb']","[0, 85]",237,90,2016
3303,2016-04-28,"['universitários', 'leem', 'verdade', 'sufocada', 'autor', 'coronel', 'brilhante', 'ustra']","[0, 71]",1136,467,2016
4186,2016-04-28,"['nada', 'pode', 'resistir', 'verdade', 'podemos', 'desistir']","[0, 75]",509,185,2016
4544,2016-04-29,"['brasil', 'precisa', 'verdade', 'dita', 'apelo', 'todos', 'assistam', 'bem', 'compartilhem', 'vídeo']","[0, 134]",1135,749,2016
1009,2016-04-29,"['foro', 'paulo', 'existe']","[0, 33]",1213,785,2016
4962,2016-04-30,"['hoje', 'aniversário', 'primeiro', 'garoto', 'flaviobolsonaro', 'conte', 'sempre', 'comigo', 'abraço', 'selva']","[0, 102]",2064,244,2016
1730,2016-04-30,"['3000000', 'curtidas', 'facebook', 'obrigado', 'todos', '🇧🇷']","[0, 56]",2704,617,2016
2624,2016-04-30,"['desqualificação', 'apartidária', 'merval', 'pereira', 'discursos', 'crítica', 'falas', 'votos', 'impeachment']","[0, 129]",254,86,2016
4320,2016-04-30,"['domingo', 'segundo', 'redes', 'sociais', 'manifestações', 'apoio', 'pessoa', 'antecipadamente', 'agradeço', 'carinho', 'todos']","[0, 116]",2210,677,2016
619,2016-05-01,"['bolsonaro', 'economia', 'relações', 'internacionais', 'brasileiras', 'forças', 'armadas', 'veja', 'falamos', 'sobre', 'assuntos']","[0, 139]",189,81,2016
5812,2016-05-02,"['realmente', 'jornal', 'globo', 'vou', 'continuar', 'sendo', 'zero', 'trabalhos', 'comissão', 'jornal', 'jamais', 'mostrará']","[0, 140]",368,166,2016
1112,2016-05-03,"['pt', 'discrimina', 'militantes', 'pobres', 'pão', 'mortadela', 'elite', 'frequenta', 'sede', 'partido', 'cerveja']","[0, 140]",554,327,2016
1932,2016-05-04,"['deputado', 'estadual', 'rj', 'flaviobolsonaro', 'coerência', 'palavras', 'certeza', 'lado', 'família', 'brasileira']","[0, 140]",301,68,2016
3147,2016-05-05,"['hoje', 'embarco', 'israel', 'viagem', 'visa', 'adquirir', 'conhecimentos', 'aplicáveis', 'brasil']","[0, 112]",977,241,2016
2247,2016-05-06,"['parabéns', 'garoto', 'continue', 'bom', 'trabalho', 'selva']","[0, 73]",452,57,2016
6690,2016-05-06,"['parabéns', '235', 'aspirantes', 'escola', 'naval', 'hj', 'receberam', 'espadins', 'brasil', 'acima', 'tudo', 'deus', 'acima', 'todos']","[0, 140]",630,120,2016
1340,2016-05-06,"['fascismo', 'boçais', 'odecarvalho']","[0, 40]",980,433,2016
4285,2016-05-07,"['entrevista', 'exclusiva', 'rede', 'record', 'cuiabámt', 'obrigado', 'amigos', 'linda', 'cuiabá', 'assista', 'íntegra', 'link']","[0, 137]",588,147,2016
837,2016-05-09,"['hoje', 'deodoro', 'vila', 'militar', '🇧🇷']","[0, 34]",691,161,2016
4198,2016-05-09,"['verdade', 'tortura', 'esquerda']","[0, 53]",309,113,2016
205,2016-05-09,"['2013', 'comprando', 'congresso', 'voto', 'fechalo', 'junto', 'imprensa', 'matérias', 'silenciala', 'jairbolsonaro']","[0, 116]",396,95,2016
3890,2016-05-10,"['entenda', 'contexto']","[0, 19]",265,66,2016
4740,2016-05-10,"['grata', 'satisfação', 'receber', 'visita', 'dadá', 'maravilhañ', 'venha', 'problemática', 'solucionática']","[0, 136]",492,64,2016
5761,2016-05-10,"['interminável', 'série', 'doutrinação', 'ideológica', 'instituições', 'ensino']","[0, 91]",849,349,2016
889,2016-05-11,"['veio', 'lei', 'palmadaso', 'pai', 'pode', 'advertir', 'filho', 'marmanjo', 'acaba', 'cooptado', 'pt', 'psol', 'rede', 'pcdob']","[0, 140]",535,174,2016
4848,2016-05-11,"['trump', 'pede', 'imprensa', 'mostrar', 'platéia', 'fato', 'mostra', 'mera', 'coincidência', 'acontece', 'lá', 'cá']","[0, 135]",565,174,2016
6554,2016-05-11,"['jumentas', 'jô', 'parte', 'sabem', 'falam', 'mim', 'entenda']","[0, 114]",422,93,2016
4525,2016-05-11,"['segue', 'manual', 'guerrilheiro', 'marighella']","[0, 66]",158,63,2016
2938,2016-05-11,"['síntese', 'educação', 'brasil', 'manual', 'guerrilha', 'urbana', 'marighella', 'pág60como', 'colocar', 'estudantes', 'linha', 'frente', 'luta', 'poder']","[0, 139]",1390,695,2016
2128,2016-05-13,"['legado', 'pt', 'frase', 'mostra', 'foto']","[0, 72]",371,97,2016
2761,2016-05-13,"['vez', 'nada', 'contra', 'opção', 'sexual', 'ninguém', 'israel', 'ensina', 'ideologia', 'gênero', 'escolas', 'abraços']","[0, 140]",968,268,2016
1255,2016-05-13,"['militantes', 'esquerda', 'ateiam', 'fogo', 'bandeira', 'brasil', 'bandeira', 'jamais', 'vermelha']","[0, 118]",1102,453,2016
4349,2016-05-13,"['israel', '90', 'prestam', 'serviço', 'militar', 'homens', 'mulheres', 'arma', 'passa', 'direito', 'cidadão']","[0, 103]",2133,604,2016
3025,2016-05-13,"['mensagens', 'série', 'amor', 'favor']","[0, 48]",940,313,2016
3181,2016-05-14,"['conversando', 'brasileiros', 'israel', 'cidadão', 'forte', 'estado', 'forte']","[0, 91]",532,129,2016
5178,2016-05-15,"['dependesse', 'caneta', 'assinaria', 'dezenas', 'acordos', 'israel', 'segue']","[0, 78]",1635,467,2016
2175,2016-05-16,"['doutrinação', 'ideológica', 'escolas', 'faculdades', 'explica']","[0, 80]",371,166,2016
4039,2016-05-16,"['palavra', 'maiores', 'desenvolvedores', 'avanços', 'científicos', 'reveladores', 'startups', 'mundo']","[0, 128]",545,151,2016
6171,2016-05-16,"['brasileiros', 'israel', 'revelam', 'preocupação', 'brasil', 'propriedade', 'privada', 'família', 'liberdade', 'religião']","[0, 134]",453,139,2016
5925,2016-05-17,"['peço', 'acessar', 'face', 'eduardocosta', 'ler', 'texto', 'comentar']","[0, 88]",324,86,2016
4819,2016-05-17,"['segurança', 'pública', 'brasil', 'foto', 'benebarbosamvb']","[0, 51]",1079,652,2016
3088,2016-05-17,"['dúvidas', 'motivo', 'engajamento', 'alguns', 'artistas', 'amorais', 'cultura', 'sabe', 'destino', 'r38bi', 'lei', 'rouanet']","[0, 115]",2320,1642,2016
2229,2016-05-17,"['vereador', 'carioca', 'carlosbolsonaro', 'fala', 'sobre', 'doutrinação', 'ideológica', 'escolas']","[0, 104]",361,180,2016
759,2016-05-18,"['ronald', 'reagan', 'enfrentando', 'adversários', 'políticos', 'alguma', 'semelhança', 'lá', 'cá']","[0, 110]",408,109,2016
3381,2016-05-19,"['problema', 'apenas', 'corrupção', 'principalmente', 'caráter', 'dilma', 'usa', 'vídeo', 'pobre', 'falsa', 'homenagear']","[0, 139]",1040,640,2016
4538,2016-05-19,"['esperando', 'protestos', 'fervorosos', 'ativistas', 'lgbt', 'brasil', '💤💤💤']","[0, 92]",710,337,2016
582,2016-05-19,"['wikipediaeste', 'adolfo', 'hitlério', 'líder', 'partido', 'nacional', 'socialista', 'trabalhadores', 'alemães', 'extrema', 'direita']","[0, 116]",1236,536,2016
4173,2016-05-19,"['acesse', 'link', 'saiba', 'razão', 'tanta', 'indignação', 'extinção', 'ministério', 'cultura']","[0, 119]",521,272,2016
4447,2016-05-20,"['projeto', 'sen', 'cristovam', 'buarque', 'pdt', 'proibe', 'comercialização', 'armas', 'fogo', 'legais', 'opine', 'via', 'benebarbosamvb']","[0, 140]",268,128,2016
1965,2016-05-20,"['mudase', 'rumo', 'educação', 'brasil', 'sobrará', 'futuro', 'socialismo']","[0, 89]",1559,696,2016
1173,2016-05-21,"['cpi', 'bndes', 'r479milhões', 'empréstimos', 'escusos', 'pangola', 'pessoas', 'negam', 'existir', 'plano', 'poder', 'amigos', 'paga', 'brasil']","[0, 140]",1547,742,2016
6390,2016-05-21,"['mulheres', 'forças', 'armadas']","[0, 28]",1215,319,2016
4894,2016-05-21,"['veteranos', 'corpo', 'fuzileiros', 'navais', 'encontro', 'anual', 'parabéns', 'marinha', 'brasil', 'carlosbolsonaro']","[0, 106]",939,186,2016
3113,2016-05-22,"['cartilha', 'doutrina', 'ideológica', 'esquerda', 'desta', 'vez', 'ensinando', 'crianças', 'usar', 'drogas']","[0, 121]",818,493,2016
5430,2016-05-22,['escolasempartidojá'],"[0, 43]",777,339,2016
6502,2016-05-23,"['aproveitem', 'porque', '2019', 'lei', 'rouanet']","[0, 55]",1537,595,2016
1805,2016-05-23,"['fhc', 'sensibiliza', 'aumento', 'pena', 'dirceu']","[0, 48]",527,209,2016
1390,2016-05-23,"['parabéns', 'campeão', 'jungle', 'fight', '87', 'borrachinhamma', 'grato', 'apoio', 'consideração', 'jair', 'bolsonaro']","[0, 128]",512,88,2016
6642,2016-05-24,"['podem', 'sempre', 'tentar', 'conseguirão', 'parar', 'selva', '🇧🇷']","[0, 84]",470,134,2016
4401,2016-05-24,"['hoje', 'comissão', 'cultura', 'câmara', 'cenas', 'recomendadas', 'menores', 'idade']","[0, 109]",489,209,2016
5670,2016-05-25,"['acaso', 'sabe', 'professora', 'escola', 'cidade', 'imagine', 'filho', 'tendo', 'professora']","[0, 134]",441,199,2016
5369,2016-05-25,['professor'],"[0, 44]",184,42,2016
262,2016-05-25,"['muitos', 'piores', 'bandidos', 'admitem', 'estupropedofilia', 'comunistas', 'defendem', 'alegando', 'doença']","[0, 112]",1504,663,2016
1561,2016-05-26,"['ainda', 'podemos', 'virar', 'venezuela']","[0, 59]",773,383,2016
3986,2016-05-26,"['tá', 'feio', 'demais', 'professora', 'filmada', 'mentindo', 'caluniando', 'jornal', 'coloca', 'bolsonaro', 'algoz']","[0, 109]",1575,685,2016
986,2016-05-28,"['esquerda', 'verdade', 'assim', 'chapolin', 'colorado', 'tripa', 'seca']","[0, 85]",1362,484,2016
540,2016-05-28,"['ativistas', 'tentaram', 'impedir', 'acesso', 'clube', 'português', 'niteroirj', 'conseguiram', 'obrigado', 'tds', 'carinho']","[0, 114]",1689,442,2016
2012,2016-05-28,"['veja', 'comporta', 'diz', 'lutar', 'direitos', 'humanos', 'democracia', 'mentira', 'combustível', 'esquerda']","[0, 134]",654,241,2016
3972,2016-05-28,"['psol', 'pt', 'pcdob', 'rede']","[0, 25]",729,313,2016
9,2016-05-29,"['prefeitura', 'riorjlançamento', 'précandidatura', 'flaviobolsonaro', '3005', 'auditório', 'bolsa', 'valores', '18h']","[0, 115]",1365,379,2016
5040,2016-05-29,"['resumopalestraniteróirj', 'convidado', 'amigo', 'carlos', 'jordy', 'agradeço', 'espaço', 'cedido', 'clube', 'português']","[0, 140]",409,93,2016
1535,2016-05-31,"['indústria', 'multas', 'obs', 'celular', 'afixado', 'painel']","[0, 93]",339,98,2016
1668,2016-06-01,"['ainda', 'existem', 'inocentes', 'acreditam', 'esquerda', 'democrática', 'ditadura', 'militar', 'brasil']","[0, 131]",443,238,2016
1945,2016-06-03,"['bolsonaro', 'fala', 'operação', 'lavajato', 'desdobramentos']","[0, 83]",281,124,2016
4933,2016-06-03,"['pesquisas', 'eleitorais', 'brasil']","[0, 57]",347,216,2016
3743,2016-06-04,"['bolsonaro', 'dispara', 'frente', 'lula', 'pesquisa', 'df', 'via', 'blogdopim']","[0, 95]",775,428,2016
458,2016-06-05,"['ratinho', 'jair', 'bolsonaro', 'professora', 'padrão', 'pt']","[0, 75]",384,133,2016
4203,2016-06-07,"['ratinho', 'general', 'candidato', 'presidência', 'república', '2018', 'ganha']","[0, 99]",860,221,2016
4427,2016-06-07,"['dia', 'julho', 'rumo', 'fortaleza', 'ce', 'carlosbolsonaro', 'bolsonarosp']","[0, 77]",819,155,2016
2043,2016-06-07,"['constituição', 'coronel', 'ustra', 'terrorista', 'marighella', 'dep', 'bolsonaro']","[0, 94]",509,158,2016
4192,2016-06-08,"['convite', 'marinha', 'mostrar', 'trabalho', 'segurança', 'ffaa', 'baía', 'guanabara', 'ocasião', 'olimpíadas']","[0, 113]",1049,199,2016
3758,2016-06-08,"['padrão', 'esquerda']","[0, 40]",1177,450,2016
5288,2016-06-08,"['praxe', 'agradeço', 'menção', 'nome', 'esperar', 'desnecessariamente', 'vez']","[0, 114]",722,155,2016
