,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6460,2018-09-27,"['certo', 'caminho', 'certo']","[0, 38]",19127,3182,2018
5760,2018-09-27,"['emerson', 'fittipaldi', 'esposa', 'visitam', 'jair', 'bolsonaro']","[0, 51]",31349,4538,2018
2445,2018-09-27,"['2609diadosurdo', 'michelle', 'esposa', 'sempre', 'dedicou', 'aprender', 'deficientes', 'auditivos', 'aqui', 'apresenta', 'parabeniza', 'data', 'diz', 'ainda', 'hospital', 'agradece', 'carinho', 'orações', 'continuará', 'lutando', 'comunidade', 'surda', 'bom', 'dia', '👍🏻🌷']","[0, 276]",41135,7657,2018
6450,2018-09-27,"['satisfação', 'toda', 'forte', 'abraço', 'grande', 'emerson', '🏁👍🏻']","[0, 63]",21238,3924,2018
4891,2018-09-27,"['13°', 'salário', 'trabalhador', 'previsto', 'art', '7°', 'constituição', 'capítulo', 'cláusulas', 'pétreas', 'passível', 'suprimido', 'sequer', 'proposta', 'emenda', 'constituição', 'criticálo', 'além', 'ofensa', 'trabalha', 'confessa', 'desconhecer', 'constituição']","[0, 266]",51325,11026,2018
1854,2018-09-27,"['experiência', 'congresso', 'nacional', 'sabemos', 'funciona', 'estrutura', 'pública', 'muitos', 'projetos', 'lei', 'prol', 'segurança', 'defesa', 'mulheres', 'além', 'recursos', 'saúde', 'aprendizado', 'parlamentares', 'sobre', 'educação', 'executivo', 'juntos', 'mudaremos', 'brasil']","[0, 276]",24015,4756,2018
3209,2018-09-28,"['anos', 'tentam', 'parar', 'rótulos', 'criminosos', 'falsos', 'meias', 'verdades', 'distorcidas', 'últimos', 'meses', 'ataques', 'intensificaram', 'continuamos', 'firmes', 'desse', 'serviço', 'feito', 'contra', 'adversários', 'apenas', 'verdades', 'venceriamos', 'wo']","[0, 259]",26767,6545,2018
420,2018-09-28,"['reta', 'final', 'eleições', 'vez', 'parte', 'mídia', 'sempre', 'lança', 'últimos', 'ataques', 'vã', 'tentativa', 'desconstruir', 'sistema', 'agoniza', 'vamos', 'vencêlo']","[0, 175]",54633,12506,2018
1661,2018-09-28,"['diferente', 'candidato', 'presidiário', 'sempre', 'posicionei', 'contra', 'controle', 'mídia', 'assim', 'alvo', 'favorito', 'parece', 'liberdade', 'interessa', 'parte', 'imprensa', 'aparelhada', 'apenas', 'relaçõe', 'promíscuas', 'esquerda', 'nocivas', 'informação', 'democracia']","[0, 276]",40422,9917,2018
2518,2018-09-28,"['josé', 'dirceu', 'expresidente', 'pt', 'condenado', 'corrupção', 'influenciador', 'campanha', 'haddad', 'assim', 'lulla', 'preso', 'outro', 'cumpre', 'pena', 'liberdade']","[0, 172]",20610,6818,2018
174,2018-09-28,"['apresentamos', 'perante', 'procurador', 'geral', 'justiça', 'ministério', 'público', 'estado', 'rj', 'notícia', 'crime', 'praticado', 'revista', 'veja', 'editora', 'abril']","[0, 148]",51112,14011,2018
3414,2018-09-28,"['obrigado', 'homenagem', 'mulheres', 'minas', 'gerais', 'após', 'ocorrido', 'carinho', 'aumentou', 'obrigado', 'apoio']","[0, 144]",31367,6047,2018
5623,2018-09-28,"['recebendo', 'visita', 'lucianohang', 'família', '👍🏻']","[0, 52]",22815,3377,2018
3253,2018-09-29,"['brasil', 'lama', 'conta', 'sistema', 'falido', 'coloca', 'povo', 'serviço', 'estado', 'faz', 'acordos', 'corruptos', 'visando', 'própria', 'sobrevivência', 'liderando', 'corrida', 'curvar', 'modelo', 'afirmo', 'segurança', 'nunca', 'tão', 'próximos', 'finalmente', 'mudar', 'realidade']","[0, 280]",36377,8065,2018
2985,2018-09-29,"['fiasco', 'grande', 'parte', 'mídia', 'mostra', 'tentam', 'convencer', 'todo', 'jeito', 'pai', 'kitgay', 'pau', 'mandado', 'corrupto', 'preso', 'crescido', 'pesquisas', 'mentiras', 'aumentarão', 'fim']","[0, 199]",25442,6472,2018
4734,2018-09-29,"['pt', 'pc', 'assinam', 'apoio', 'regime', 'nicolás', 'maduro']","[0, 80]",19135,7099,2018
3928,2018-09-29,"['enfim', 'casa', 'perto', 'família', 'aconchego', 'nossso', 'lar', 'sensação', 'melhor', 'obrigado', 'todos', 'manifestações', 'carinho', 'pude', 'ver', 'percurso', 'volta', 'todo', 'brasil', 'forte', 'abraço', 'todos👍🏻🇧🇷']","[0, 218]",72254,10398,2018
5309,2018-09-29,"['smithhays', 'forte', 'abraço', 'smithhays']","[12, 39]",2613,149,2018
4136,2018-09-29,"['jornal', 'globo', 'mente', 'dizer', 'omiti', 'imóvel', '2010', 'junto', 'tse']","[0, 68]",23390,6594,2018
3418,2018-09-29,"['verdade', 'omitem']","[0, 24]",20643,6382,2018
4275,2018-09-29,"['filgmartin', 'falou', 'filipe', 'ducha', 'gelada', 'volta', 'batente', '👍🏻']","[12, 64]",3224,336,2018
4813,2018-09-29,"['misscaviar', 'beijo', 'abraço', 'obrigado', 'consideração']","[12, 61]",424,46,2018
475,2018-09-29,"['propaganda', 'psdb', 'tv', 'apareço', 'próprio', 'candidato', 'gastaram', 'dezenas', 'milhões', 'dinheiro', 'público', 'inventar', 'mentiras', 'frágeis', 'respeito', 'fraco', 'precisa', 'merendar']","[0, 202]",68984,15916,2018
564,2018-09-30,['🇧🇷🌷👍🏻'],"[0, 5]",20567,4098,2018
1588,2018-09-30,"['mídia', 'mostra', 'sobralce', 'bolsonaro']","[0, 76]",13755,3303,2018
1492,2018-09-30,"['obrigado', 'vitória', 'forte', 'abraço', 'espírito', 'santo']","[0, 53]",49899,10614,2018
5883,2018-09-30,"['pedro48839765', 'bolsonarosp', 'boa', 'noite', '👍🏻']","[28, 41]",242,15,2018
1615,2018-09-30,"['obrigado', 'anápolis', 'forte', 'abraço', 'todos', 'goiás']","[0, 56]",29077,5657,2018
2887,2018-09-30,"['av', 'paulista', 'assiste', 'mensagem', 'jair', 'bolsonaro', 'via', 'bolsonarosp', 'sinceros', 'agradecimentos', 'todo', 'brasil']","[0, 134]",12457,2620,2018
384,2018-09-30,"['venezuelans', 'are', 'dying', 'from', 'hunger', 'because', 'of', 'tyrannical', 'government', 'tied', 'with', 'the', 'cuban', 'dictatorship', 'through', 'our', 'national', 'bank', 'and', 'other', 'sources', 'brazil', 'is', 'one', 'of', 'the', 'biggest', 'sponsors', 'of', 'this', 'appalling', 'socialist', 'agenda', 'this', 'will', 'change', 'our', 'focus', 'is', 'brazil']","[0, 261]",31592,7657,2018
1349,2018-09-30,"['venezuelanos', 'morrem', 'fome', 'devido', 'tirania', 'governo', 'anda', 'mãos', 'dadas', 'ditadura', 'cubana', 'via', 'bndes', 'outras', 'fontes', 'dinheiro', 'brasil', 'maiores', 'patrocinadores', 'socialismo', 'massacra', 'milhões', 'mundo', 'vai', 'mudar', 'conosco', 'foco', 'brasil']","[0, 279]",43433,10420,2018
1559,2018-09-30,"['bolsonarosp', 'vivo', 'agora', 'av', 'paulista', 'obrigado', 'paulo', 'obrigado', 'manifestações', 'todo', 'brasil', 'vamos', 'juntos', 'mudar', 'país']","[0, 170]",17550,3486,2018
2307,2018-10-01,"['brasil', 'barbárie', 'chega', 'politicamente', 'correto', 'audiência', 'custódia', 'indultos', 'desarmar', 'cidadãos', 'progressão', 'penas', 'saidões']","[0, 143]",3705,1101,2018
783,2018-10-01,"['bolsonaro', 'economia', 'previdência', 'propriedade', 'privada', 'legislação', 'aliados', 'posicionamentos', 'internacionais', 'projetos', 'pouco', 'trabalho', 'fazem', 'questão', 'omitir']","[0, 199]",1881,437,2018
219,2018-10-01,"['acusar', 'responsável', 'tudo', 'ruim', 'brasil', 'valéria', 'monteiro', 'vou', 'ajudar', 'divulgandoa', 'boa', 'sorte', 'précandidata', 'presidente']","[0, 155]",4742,820,2018
3049,2018-10-01,"['cidadãos', 'indefesos', 'policiais', 'segurança', 'jurídica', 'trabalharem', 'bandidos', 'rindo', 'cara', 'população', 'política', 'direitos', 'humanos', 'fragilidade', 'legislação', 'dar', 'guinada', 'direção', 'neste', 'país', 'coragem', 'força', 'fé', 'brasil', 'ainda', 'tempo', 'virarmos']","[0, 276]",10219,3278,2018
4032,2018-10-01,"['brasil', 'livre', 'venezuela', 'amanhã', 'documentário', 'esclarecedor', 'jairbolsonaro', 'bolsonarosp']","[0, 147]",3345,1106,2018
2999,2018-10-01,"['milhões', 'governo', 'folha', 'paulo', 'joga', 'sujo', 'contra', 'adversários', 'assista', 'moura101']","[0, 122]",1718,454,2018
2127,2018-10-02,"['leis', 'normas', 'diretrizes', 'colocam', 'todos', 'cidadãos', 'cada', 'dia', 'vulneráveis', 'violência', 'somente', 'transformando', 'cultura', 'defesa', 'direitos', 'humanos', 'defende', 'somente', 'direitos', 'ter', 'direito', 'começaremos', 'verdadeiro', 'crescimento', 'país']","[0, 279]",6283,1329,2018
2743,2018-10-03,"['passagem', 'noite', 'monte', 'siãomg']","[0, 37]",2567,412,2018
2103,2018-10-04,[],"[0, 0]",7640,1042,2018
5240,2018-10-05,"['embarcando', 'belo', 'horizonte', '13h50min', 'pousaremos', 'pampulha']","[0, 63]",7618,1140,2018
6387,2018-10-05,"['chegada', 'aeroporto', 'pampulha', 'mg', 'seguindo', 'compromissos', 'carinho', 'preço', 'forte', 'abraço', 'todos']","[0, 116]",6614,1362,2018
546,2018-10-05,"['jair', 'bolsonaro', 'recebe', 'parlamentar', 'paraguaio', 'debatem', 'importância', 'relações', 'dois', 'países']","[0, 123]",3619,595,2018
432,2018-10-05,"['porque', 'esquerda', 'potencializou', 'demarcações', 'terras', 'indígenas', 'quilombolas', 'etc']","[0, 106]",2142,461,2018
6327,2018-10-06,"['atuação', 'jair', 'bolsonaro', 'vídeos', 'inscrevase', 'canal', 'acompanhe']","[0, 96]",1675,357,2018
1284,2018-10-06,"['vamos', 'acreditar', 'brasil', 'pátria']","[0, 54]",4071,825,2018
549,2018-10-06,"['obrigado', 'guarujá', 'abraço', 'paulo']","[0, 44]",3190,618,2018
6165,2018-10-06,"['datafolha', 'vexame', 'sempre']","[0, 33]",8647,2112,2018
505,2018-10-06,"['brasil', 'suporta', 'anos', 'pt', 'psdb', 'aliados', 'eis', 'porque', 'todos', 'contra']","[0, 114]",4797,1046,2018
3841,2018-10-07,"['fernanda', 'salles', 'tercalivre', 'ativismo', 'judicial', 'fim', 'propriedade', 'privada', 'voto', 'impresso']","[0, 128]",1383,333,2018
2257,2018-10-07,"['perfil', 'jornalista', 'twitter', 'saaalles']","[0, 44]",636,93,2018
1329,2018-10-07,"['parabéns', 'aniversário', 'bolsonarosp', 'siga', 'bom', 'caminho', 'moleque', 'abraço']","[0, 77]",4764,443,2018
2492,2018-10-08,"['bolsonaronaband', 'saber', 'sobre', 'trabalho', 'ideias', 'contraponto', 'maior', 'parte', 'mídia', 'mostra', 'acesse', '👍🏻']","[0, 153]",13331,3578,2018
5104,2018-10-08,"['grato', 'assistiram', 'debate', 'horário', 'únicos', 'verdadeiramente', 'capazes', 'fazer', 'mudanças', 'necessárias', 'colocar', 'brasil', 'trilhos', 'refém', 'partidos', 'sistema', 'boa', 'noite', 'fiquem', 'deus', '🇧🇷']","[0, 235]",38469,5598,2018
1961,2018-10-08,"['daqui', 'pouco', '22h', 'debate', 'bandeirantes', 'conto', 'apoio', 'todos', '👍🏻🇧🇷', 'estoucombolsonaro', 'bolsonaro2018']","[0, 112]",17650,3793,2018
2249,2018-10-08,"['pow', 'twitter', 'ajuda', 'nóis', 'ai', 'tirar', 'hashtags', 'toda', 'hora', 'ar', 'legal', 'deixa', 'gente', 'liderar', 'democraticamente', 'liberdade', 'internet', 'imprensa', 'quais', 'sempre', 'defendemos', 'diferentemente', 'demais', 'pregam', 'regulações', 'forte', 'abraço', 'bolsonaronaband', '👉🏻👉🏻']","[0, 273]",28041,7128,2018
3355,2018-10-08,"['tanto', 'redes', 'sociais', 'quanto', 'pessoalmente', 'recebido', 'imenso', 'carinho', 'muitos', 'brasileiros', 'faz', 'compromisso', 'brasil', 'crescer', 'ainda', 'preparados', 'juntos', 'vamos', 'mudar', 'brasil']","[0, 209]",13741,2680,2018
3946,2018-10-08,"['bolsonaronaband', '👍🏻']","[0, 19]",22379,5403,2018
4119,2018-10-08,"['considerações', 'finais', 'debate', 'bandtv']","[0, 41]",11519,2635,2018
2994,2018-10-08,"['final', 'semana', 'virão', 'nervosos', 'nunca', 'istoédesespero']","[0, 81]",12403,2439,2018
6620,2018-10-08,"['cada', 'manifestação', 'carinho', 'aumento', 'responsabilidade', '👍🏻🇧🇷🌷']","[0, 65]",10787,1932,2018
3356,2018-10-09,"['agradeço', 'cada', 'cidadão', 'pai', 'mãe', 'filho', 'filha', 'atos', 'solidariedade', 'realizados', 'últimos', 'dias', 'apoio', 'combustível', 'comunicado', 'menos', 'conta', 'recuperação', 'sendo', 'auxiliado', 'filhos', 'obrigado', 'todos', 'vamos', 'mudar', 'brasil']","[0, 279]",34798,7398,2018
1742,2018-10-09,"['acomodados', 'velha', 'política', 'suja', 'muitos', 'duvidaram', 'seriedade', 'disputa', 'presidencial', 'hoje', 'respeitável', 'crescente', 'time', 'cujo', 'centro', 'ideias', 'une', 'conservadores', 'liberais', 'cristãos', 'ateus', 'outros', 'muitos', 'visando', 'bem', 'comum', 'brasil', 'liberdade']","[0, 279]",37311,7304,2018
1463,2018-10-10,['educação'],"[0, 9]",22408,5302,2018
440,2018-10-10,"['digo', 'desde', 'início', 'pretendemos', 'levar', 'modelo', 'menos', 'escola', 'cada', 'estado', 'brasil', 'alcançando', 'altos', 'índices', 'educação', 'assim', 'servindo', 'referência', 'respeito', 'professor', 'ensino', 'qualidade', 'esquecidos', 'últimos', 'governos', 'base']","[0, 279]",16646,3160,2018
4808,2018-10-10,"['agradeço', 'consideração', 'maiores', 'meias', 'atacantes', 'futebol', 'brasileiro', 'futebolarte', 'giovanni', 'silva', 'oliveira', 'deixa', 'saudades', 'daqueles', 'bonitos', 'parar', 'ver']","[0, 182]",18822,2319,2018
4639,2018-10-10,"['ronaldocaiado', 'visita', 'jair', 'bolsonaro']","[0, 39]",24585,3818,2018
484,2018-10-10,"['algumas', 'bandeiras', 'jair', 'bolsonaro', 'economia']","[0, 52]",25827,7872,2018
2931,2018-10-10,"['calma', 'hora', 'vai', 'chegar', 'marmita', 'corrupto', 'preso']","[0, 57]",42973,10134,2018
5064,2018-10-10,"['pesquisarem', 'google', 'menor', 'estupra', 'menor', 'mata', 'verão', 'centenas', 'crimes', 'desta', 'natureza', 'espalhados', 'todo', 'país', 'últimos', 'anos', 'pt', 'pcdob', 'incluindo', 'parlamentares', 'votaram', 'contra', 'prisão', 'menores', 'estupram', 'matam', 'sempre', 'favor']","[0, 269]",50997,11799,2018
2281,2018-10-10,"['parte', 'mídia', 'sistema', 'corrupto', 'tudo', 'trouxe', 'caos', 'vivemos', 'insistente', 'nunca', 'batalha', 'contra', 'vamos', 'vencer', 'quebrar', 'engrenagem', 'quer', 'tornar', 'venezuela']","[0, 209]",32310,7402,2018
5485,2018-10-10,['educação'],"[0, 9]",13858,3199,2018
5167,2018-10-10,"['10102018', 'entrevista', 'médicos', 'hospital', 'albert', 'einstein', 'reavaliam', 'saúde', 'jair', 'bolsonaro']","[0, 122]",8907,1673,2018
995,2018-10-10,"['parlamentar', 'propus', 'penas', 'severas', 'crimes', 'passionais', 'independentemente', 'sexualidade', 'mulheres', 'maiores', 'vítimas', 'destes', 'crimes', 'atinge', 'homossexuais', 'seguirei', 'defendendo', 'todos', 'iguais', 'perante', 'lei', 'assassinos', 'punidos', 'duramente']","[0, 279]",46700,11024,2018
4116,2018-10-10,"['preconceito', 'falase', 'escolas', 'coordenadas', 'militares', 'provado', 'sucesso', 'deste', 'modelo', 'amazonas', 'exemplo', 'escola', 'localizada', 'área', 'pobre', 'dominada', 'criminalidade', 'baixíssimo', 'desempenho', 'tornou', 'referência', 'nacional', 'educação']","[0, 280]",33642,6769,2018
2196,2018-10-10,"['indico', 'assistir', 'excelente', 'série', 'teatro', 'tesouras', 'youtube', 'produzida', 'brasilparalelo']","[0, 100]",26531,5815,2018
5690,2018-10-10,"['entrevista', 'lamentei', 'pedi', 'eleitores', 'pratiquem', 'violência', 'jornais', 'publicaram', 'apenas', 'fala', 'isolada', 'manipular', 'opinião', 'pública', 'esqueceram', 'levou', 'facada', 'motivações', 'políticas', 'desinformação', 'serviço']","[0, 267]",50411,13444,2018
2610,2018-10-11,"['turismo', 'associado', 'meio', 'ambiente', 'ótima', 'fórmula', 'comprovada', 'preservação', 'alegação', 'intocável', 'age', 'prol', 'pequenos', 'grupos', 'sugar', 'mente', 'inocentes', 'encher', 'bolso', 'poucos', 'dominar', 'grande', 'maioria', 'envolvida', 'travando', 'verdadeiro', 'desenvolvimento']","[0, 273]",61376,8262,2018
5521,2018-10-11,"['entrevista', 'eduribeirotv', 'sobre', 'primeira', 'semana', 'transição', 'governo', 'possível', 'assista', 'forte', 'abraço']","[0, 147]",20081,3053,2018
1544,2018-10-12,"['sempre', 'dito', 'encaro', 'etapa', 'vida', 'missão', 'deus', 'faremos', 'possível', 'dar', 'nação', 'futuro', 'dias', 'melhores', 'brasil', 'acima', 'tudo', 'deus', 'acima', 'todos', '🇧🇷']","[0, 197]",62642,8699,2018
5002,2018-10-13,"['ameaça', 'vai', 'transmitida', 'mídia', 'responder', 'defenderei', 'família', 'propriedade', 'tentando', 'imputar', 'novamente', 'maior', 'vilão', 'universo']","[0, 175]",46779,15275,2018
6230,2018-10-13,"['agradecer', 'unidos', 'sentimento', 'resgatar', 'brasil', 'assim', 'forte', 'abraço']","[0, 111]",25234,4806,2018
6436,2018-10-13,[],"[0, 0]",9517,2186,2018
5491,2018-10-13,[],"[0, 0]",11421,2324,2018
2025,2018-10-13,"['brasil', 'gasta', 'pouco', 'ensino', 'básico', 'relação', 'superior', 'alto', 'índice', 'alunos', 'noções', 'mínimas', 'leitura', 'escrita', 'faculdades', 'reflete', 'mau', 'investimento', 'vamos', 'priorizar', 'base', 'qualificando', 'ensino', 'capacitar', 'formar', 'grandes', 'profissionais', 'futuro', '👍🏻']","[0, 277]",61250,12164,2018
376,2018-10-13,"['vários', 'sinais', 'indicam', 'governo', 'viés', 'autoritário', 'aliança', 'ditaduras', 'controle', 'mídia', 'desarmamento', 'cidadãos', 'aparelhamento', 'instituições', 'corrupção', 'forma', 'anular', 'poderes', 'exemplos', 'todos', 'presentes', 'pt', 'repudiamos', 'tudo']","[0, 280]",56971,14327,2018
5257,2018-10-13,"['signs', 'that', 'indicate', 'an', 'authoritarian', 'government', 'alliances', 'with', 'dictatorships', 'disarmament', 'of', 'the', 'people', 'corporatism', 'of', 'the', 'institutions', 'and', 'corruption', 'means', 'of', 'nullifying', 'political', 'powers', 'all', 'of', 'those', 'are', 'pillars', 'of', 'our', 'adversary', 'we', 'strongly', 'condemn', 'all', 'those', 'practices']","[0, 279]",19474,3729,2018
6194,2018-10-13,['🇧🇷☝🏻👉🏻👉🏻'],"[0, 8]",25673,3777,2018
550,2018-10-13,"['lsentoes', 'bom', 'dia', '👍🏻']","[10, 20]",2552,192,2018
6768,2018-10-13,"['brasil', 'grande', 'graças', 'gigante', 'povo', 'resgatará', 'confiabilidade', 'olhos', 'mundo']","[0, 92]",25132,5603,2018
5034,2018-10-13,"['cavancado', 'opa', 'bom', 'dia', '🇧🇷👍🏻']","[12, 43]",900,79,2018
3169,2018-10-13,"['cidadã', 'brasileira', 'fala', 'brasil', 'assista']","[0, 70]",9590,2214,2018
1905,2018-10-13,"['andrade', 'pt', 'manuela', 'pcdob', 'prometem', 'soltar', 'chefe', 'dá', 'ordens', 'dentro', 'cadeia', 'preso', 'corrupção', 'caso', 'vençam', 'eleições']","[0, 136]",29312,8614,2018
1985,2018-10-14,"['1410', 'domingo', 'bolsonaro', 'faz', 'live', 'facebook', 'posta', 'canal', 'youtube', 'tema', 'verdades', 'assista']","[0, 136]",11886,2449,2018
2845,2018-10-14,"['hoje', '1830h', '14102018', 'faremos', 'live', 'assuntos', 'novos', 'facebook', 'vemos', 'lá', 'forte', 'abraço']","[0, 115]",30085,5024,2018
1449,2018-10-14,"['após', 'mentir', 'descaradamente', 'votei', 'contra', 'deficientes', 'marmita', 'corrupto', 'preso', 'apagou', 'acusações', 'nada', 'acontecido', 'mentira', 'nunca', 'vencerá', 'verdade', 'conhecereis', 'verdade', 'verdade', 'libertará', 'joão', '832']","[0, 245]",31078,8894,2018
4628,2018-10-14,"['falaremos', 'política', 'vamos', 'falar', 'corrida', 'carros']","[0, 65]",33919,6620,2018
2618,2018-10-14,"['maquiador', 'lili', 'ferraz', 'visita', 'vota', 'jair', 'bolsonaro']","[0, 51]",40952,8778,2018
785,2018-10-14,"['leandromartinz', '👍🏻']","[17, 19]",75,2,2018
691,2018-10-14,"['parabéns', 'policiais', 'bom', 'trabalho', '👍🏻']","[0, 44]",54214,9753,2018
3121,2018-10-14,"['curiosidade', 'sobre', 'andrade', 'pt', 'recebe', 'ordens', 'dentro', 'prisão']","[0, 112]",31038,9356,2018
3228,2018-10-15,"['tudo', 'governantes', 'passados', 'isentaram', 'contrários', 'posicionamos', 'claramente']","[0, 95]",21317,4725,2018
3277,2018-10-15,"['professores', 'brasil', 'dia']","[0, 38]",20622,4644,2018
5885,2018-10-15,"['entrevista', 'produtiva', 'bacana', 'clauwild1', 'grande', 'abraço']","[0, 76]",10862,2171,2018
2647,2018-10-15,"['rede', 'record', '1410', 'início', 'segunda', 'semana', 'jair', 'bolsonaro', 'segundo', 'turno', 'eleições', 'presidenciais']","[0, 133]",12924,2560,2018
3745,2018-10-15,"['praxe', 'jair', 'bolsonaro', 'faz', 'visita', 'amigos', 'bope']","[0, 93]",12897,2348,2018
2431,2018-10-15,"['jair', 'bolsonaro', 'recebe', 'visita', 'dom', 'antonio', 'augusto', 'dias', 'duarte', 'bispo', 'auxiliar', 'rio', 'janeiro']","[0, 98]",19334,3453,2018
6329,2018-10-15,"['explicação', 'porque', 'haddad', 'tenta', 'todo', 'custo', 'transformar', 'camaleão']","[0, 77]",23144,5938,2018
891,2018-10-15,"['evento', 'neste', 'domingo', '14102018', 'obrigado', 'joão', 'pessoa', 'pb', 'forte', 'abraço', 'imenso', 'nordeste']","[0, 108]",28770,5761,2018
3927,2018-10-16,"['recuso', 'qualquer', 'tipo', 'apoio', 'vindo', 'grupos', 'supremacistas', 'sugiro', 'coerência', 'apoiem', 'candidato', 'esquerda', 'adora', 'segregar', 'sociedade', 'explorar', 'influenciar', 'eleição', 'brasil', 'grande', 'burrice', 'desconhecer', 'povo', 'brasileiro', 'miscigenado']","[0, 278]",47354,10588,2018
970,2018-10-16,"['quadro', 'impostos', 'analise', 'propostas', 'cada', 'candidato', 'planos', 'governo', 'tire', 'conclusões', 'melhor', 'brasil']","[0, 146]",13618,3872,2018
2968,2018-10-16,"['senhor', 'andrade', 'conversa', 'poste', 'bêbado', 'existe', 'preso', 'corrupção', 'vai', 'toda', 'semana', 'cadeia', 'visitálo', 'intimamente', 'além', 'receber', 'ordens', 'cuidado', 'desenrolar', 'notícias', 'reveladas', 'pode', 'próximo']","[0, 244]",62121,14099,2018
5978,2018-10-16,[],"[0, 23]",10144,2306,2018
6433,2018-10-16,"['quadro', 'segurança', 'sindicatos', 'analise', 'propostas', 'cada', 'candidato', 'planos', 'governo', 'tire', 'conclusões', 'melhor', 'brasil']","[0, 160]",9833,2962,2018
5479,2018-10-16,"['currículo', 'andrade', 'vai', 'aumentando']","[0, 43]",21889,6082,2018
4898,2018-10-16,"['mudou', 'cores', 'partido', 'escondeu', 'chefe', 'presidiário', 'escondeu', 'apoio', 'ditadura', 'venezuelana', 'tentou', 'abortar', 'kitgay', 'assumir', 'paternidade', 'agora', 'sinaliza', 'mudar', 'plano', 'governo', 'mesmos', 'desde', 'começo', 'desesperado']","[0, 265]",75786,18382,2018
3979,2018-10-16,"['heliomedeiros16', 'parabéns', 'forte', 'abraço', '👍🏻']","[17, 47]",363,10,2018
5028,2018-10-16,"['rede', 'record', 'bolsonaro', 'relações', 'internacionais', 'planos', 'fakenews', 'assuntos', 'dia', 'assista']","[0, 122]",14057,2767,2018
4716,2018-10-16,"['refuse', 'any', 'kind', 'of', 'support', 'coming', 'from', 'supremacist', 'groups', 'suggest', 'that', 'consistency', 'they', 'support', 'my', 'adversary', 'the', 'candidate', 'of', 'the', 'left', 'party', 'who', 'loves', 'to', 'segregate', 'the', 'society', 'this', 'is', 'an', 'offense', 'with', 'brazilian', 'the', 'most', 'beautiful', 'and', 'mixed', 'race', 'people', 'in', 'the', 'world']","[0, 278]",16961,3412,2018
2399,2018-10-16,"['claro', 'descaso', 'parte', 'mídia', 'agressões', 'sofridas', 'apoiadores', 'perseguidos', 'anos', 'faltam', 'exemplos', 'vítima', 'tentativa', 'assassinato', 'cometido', 'exintegrante', 'psol', 'seguindo', 'determinação', 'médica', 'desrespeitado', 'adversários']","[0, 279]",39530,8507,2018
4362,2018-10-16,"['mrobalinho', 'perfeito']","[13, 22]",350,4,2018
4857,2018-10-16,"['vamos', 'interessa', 'analise', 'alguns', 'pontos', 'planos', 'governo', 'cada', 'candidato', 'tire', 'conclusões']","[0, 133]",14370,3268,2018
4257,2018-10-16,"['quadro', 'número', 'ministérios', 'presídios', 'analise', 'propostas', 'cada', 'candidato', 'planos', 'governo', 'tire', 'conclusões', 'melhor', 'brasil']","[0, 171]",10588,3257,2018
2512,2018-10-16,"['situações', 'ocorreu', 'manausam', 'onde', 'bandidos', 'abatidos', 'durante', 'ação', 'usaram', 'homens', 'mulheres', 'inocentes', 'escudo', 'humano', 'policiais', 'devem', 'condecorados', 'homenageados', 'sucesso', 'proteção', 'cidadãos', 'deixo', 'aqui', 'novamente', 'parabéns']","[0, 280]",44546,8057,2018
6599,2018-10-16,"['riaffermo', 'qui', 'il', 'mio', 'impegno', 'di', 'estradare', 'il', 'terrorista', 'cesare', 'battisti', 'amato', 'dalla', 'sinistra', 'brasiliana', 'immediatamente', 'in', 'caso', 'di', 'vittoria', 'alle', 'elezioni', 'mostreremo', 'al', 'mondo', 'il', 'nostro', 'totale', 'ripudio', 'impegno', 'nella', 'lotta', 'al', 'terrorismo', 'il', 'brasile', 'merita', 'rispetto']","[0, 265]",21454,4646,2018
5312,2018-10-16,"['história', 'fantoche', 'corrupto', 'admitir', 'erros', 'partido', 'pra', 'boi', 'dormir', 'corrupção', 'governos', 'luladilma', 'caso', 'isolado', 'regra', 'governar', 'presos', 'presidente', 'tesoureiros', 'ministros', 'marketeiros', 'etc', 'além', 'tantos', 'outros', 'investigados']","[0, 280]",46655,9994,2018
2878,2018-10-16,"['analise', 'propostas', 'cada', 'candidato', 'planos', 'governo', 'tire', 'conclusões', 'melhor', 'brasil', 'quadro', 'imprensa', 'operação', 'lavajato']","[0, 169]",16796,5103,2018
2162,2018-10-16,['🇧🇷☝🏻👉🏻👉🏻'],"[0, 8]",24678,3248,2018
2614,2018-10-16,"['49', 'milhões', 'brasileiros', 'votaram', 'mim', 'sendo', 'xingados', 'piores', 'adjetivos', 'faz', 'esquece', 'pessoas', 'sofrem', '60', 'mil', 'assassinatos', '50', 'mil', 'estupros', 'ano', 'além', 'sentirem', 'bolso', 'vida', 'consequências', 'corrupção', 'pt']","[0, 278]",32709,7355,2018
1074,2018-10-16,"['grato', 'consideração', 'vossa', 'excelência', 'vice', 'primeiroministro', 'italiano', 'forte', 'abraço', 'aqui', 'brasil', 'grazie', 'per', 'la', 'vostra', 'considerazione', 'vice', 'primo', 'ministro', 'italiano', 'un', 'grande', 'abbraccio', 'qui', 'dal', 'brasile']","[0, 216]",27894,5459,2018
4103,2018-10-17,"['jair', 'bolsonaro', 'recebe', 'visita', 'senadores', 'chilenos', 'jaqueline', 'van', 'ryselberghe', 'josé', 'durana', '🇧🇷🇨🇱🤝']","[0, 98]",14828,2645,2018
